ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1897	"ENSG00000251372.6_8"	"LINC00499"	chr4	+	139282449	139282556	139423165	139423275	139270871	139271004	139442709	139442852	1897	0,0	0,0			198	198	NA	NA	NA,NA		NA
1898	"ENSG00000156171.14_4"	"DRAM2"	chr1	-	111663137	111663315	111667363	111667503	111662498	111662581	111668848	111668916	1898	211,129	435,250			198	198	NA	NA	0.327,0.34		NA
1899	"ENSG00000156171.14_4"	"DRAM2"	chr1	-	111665237	111665265	111667363	111667503	111663137	111663315	111668848	111668916	1899	624,362	12,4			198	127	NA	NA	0.971,0.983		NA
1900	"ENSG00000156171.14_4"	"DRAM2"	chr1	-	111667363	111667503	111668848	111668916	111663137	111663315	111674045	111674190	1900	176,150	414,235			167	198	NA	NA	0.335,0.431		NA
1901	"ENSG00000038427.16_6"	"VCAN"	chr5	+	82815167	82818128	82832825	82838087	82807921	82808215	82841355	82841469	1901	0,0	0,1			198	198	NA	NA	NA,0.0		NA
1902	"ENSG00000181666.18_7"	"ZNF875"	chr19	+	37835511	37835676	37837789	37837954	37826070	37826159	37838091	37838218	1902	1,0	0,0			198	198	NA	NA	1.0,NA		NA
1903	"ENSG00000251291.2_7"	"LINC02462"	chr4	+	135345797	135345886	135376448	135376679	135345022	135345111	135378898	135379007	1903	0,0	0,0			188	198	NA	NA	NA,NA		NA
1904	"ENSG00000065526.12_5"	"SPEN"	chr1	+	16202696	16203173	16235815	16235976	16199310	16199631	16237595	16237796	1904	91,94	136,93			198	198	NA	NA	0.401,0.503		NA
1905	"ENSG00000065526.12_5"	"SPEN"	chr1	+	16202696	16203173	16235815	16235976	16199996	16200890	16237595	16237796	1905	103,74	134,92			198	198	NA	NA	0.435,0.446		NA
1906	"ENSG00000065526.12_5"	"SPEN"	chr1	+	16247364	16247478	16248743	16248844	16245898	16246012	16254585	16255052	1906	200,124	450,258			198	198	NA	NA	0.308,0.325		NA
1907	"ENSG00000234665.9_10"	"LERFS"	chr9	-	66514895	66515017	66522790	66522934	66512822	66514007	66525013	66525128	1907	0,0	0,0			198	198	NA	NA	NA,NA		NA
1908	"ENSG00000137500.9_6"	"CCDC90B"	chr11	-	82984835	82985035	82985681	82985783	82984689	82984743	82991183	82991303	1908	71,32	291,191			198	198	NA	NA	0.196,0.143		NA
1909	"ENSG00000137500.9_6"	"CCDC90B"	chr11	-	82985681	82985783	82991183	82991303	82984993	82985035	82996169	82996254	1909	44,28	316,209			198	198	NA	NA	0.122,0.118		NA
1910	"ENSG00000137500.9_6"	"CCDC90B"	chr11	-	82985681	82985783	82991183	82991303	82984993	82985035	82997142	82997433	1910	27,21	316,209			198	198	NA	NA	0.079,0.091		NA
1911	"ENSG00000249618.6_9"	"LINC02465"	chr4	+	130710066	130710379	130724146	130724270	130701164	130701254	130728158	130728303	1911	0,0	0,0			198	198	NA	NA	NA,NA		NA
1912	"ENSG00000249618.6_9"	"LINC02465"	chr4	+	130733156	130733220	130746494	130746607	130701164	130701254	130755364	130755479	1912	0,0	0,0			163	198	NA	NA	NA,NA		NA
1913	"ENSG00000249618.6_9"	"LINC02465"	chr4	+	130733816	130733915	130734828	130734940	130733156	130733220	130746494	130746607	1913	0,0	0,0			198	198	NA	NA	NA,NA		NA
1914	"ENSG00000249618.6_9"	"LINC02465"	chr4	+	130734828	130734940	130746494	130746607	130733816	130733915	130755364	130755479	1914	0,0	0,0			198	198	NA	NA	NA,NA		NA
1915	"ENSG00000249618.6_9"	"LINC02465"	chr4	+	130786232	130786264	130821692	130821809	130783760	130783923	130829788	130829858	1915	0,0	0,0			131	198	NA	NA	NA,NA		NA
1916	"ENSG00000156398.13_6"	"SFXN2"	chr10	+	104474979	104475085	104475990	104476086	104474392	104474438	104486368	104486554	1916	0,0	2,1			198	195	NA	NA	0.0,0.0		NA
1917	"ENSG00000156398.13_6"	"SFXN2"	chr10	+	104474979	104475085	104484692	104484753	104474392	104474438	104486368	104486554	1917	0,0	6,9			198	160	NA	NA	0.0,0.0		NA
1918	"ENSG00000156398.13_6"	"SFXN2"	chr10	+	104475990	104476086	104484692	104484753	104474392	104474438	104486368	104486554	1918	2,1	6,9			195	160	NA	NA	0.215,0.084		NA
1919	"ENSG00000011677.13_5"	"GABRA3"	chrX	-	151358201	151358413	151366104	151366257	151334705	151337035	151376472	151376616	1919	33,18	32,10			198	198	NA	NA	0.508,0.643		NA
1920	"ENSG00000011677.13_5"	"GABRA3"	chrX	-	151366104	151366257	151376472	151376616	151358201	151358413	151393234	151393317	1920	17,11	51,18			198	198	NA	NA	0.25,0.379		NA
1921	"ENSG00000164073.11_7"	"MFSD8"	chr4	-	128859937	128859991	128861007	128861152	128854139	128854248	128863199	128863313	1921	45,26	35,20			198	153	NA	NA	0.498,0.501		NA
1922	"ENSG00000164073.11_7"	"MFSD8"	chr4	-	128859937	128859993	128861007	128861152	128854139	128854248	128863199	128863313	1922	45,26	51,32			198	155	NA	NA	0.409,0.389		NA
1923	"ENSG00000164073.11_7"	"MFSD8"	chr4	-	128859937	128859993	128861007	128861152	128854139	128854248	128864906	128865147	1923	3,3	36,28			198	155	NA	NA	0.061,0.077		NA
1924	"ENSG00000164073.11_7"	"MFSD8"	chr4	-	128859937	128859993	128863199	128863313	128854139	128854248	128864906	128865147	1924	39,18	36,28			198	155	NA	NA	0.459,0.335		NA
1925	"ENSG00000164073.11_7"	"MFSD8"	chr4	-	128861007	128861152	128863199	128863313	128854139	128854248	128864906	128865147	1925	39,18	3,3			198	198	NA	NA	0.929,0.857		NA
1926	"ENSG00000164073.11_7"	"MFSD8"	chr4	-	128861007	128861152	128863199	128863313	128859937	128859993	128864906	128865147	1926	54,25	46,40			198	198	NA	NA	0.54,0.385		NA
1927	"ENSG00000164073.11_7"	"MFSD8"	chr4	-	128863199	128863313	128864906	128865147	128861007	128861152	128870958	128871002	1927	50,45	45,25			198	198	NA	NA	0.526,0.643		NA
1928	"ENSG00000164073.11_7"	"MFSD8"	chr4	-	128864906	128865147	128870958	128871002	128863199	128863313	128878655	128878747	1928	22,5	36,18			143	198	NA	NA	0.458,0.278		NA
1929	"ENSG00000132256.19_6"	"TRIM5"	chr11	-	5687210	5687311	5688918	5688941	5686885	5686912	5699433	5699664	1929	19,10	112,62			122	198	NA	NA	0.216,0.207		NA
1930	"ENSG00000249464.6_7"	"LINC01091"	chr4	+	124629728	124629832	124747148	124747328	124582907	124582988	124750249	124750342	1930	0,0	0,0			198	198	NA	NA	NA,NA		NA
1931	"ENSG00000249464.6_7"	"LINC01091"	chr4	+	124775189	124775262	124831548	124831659	124750249	124750342	124845251	124845355	1931	0,0	0,0			172	198	NA	NA	NA,NA		NA
1932	"ENSG00000070785.17_8"	"EIF2B3"	chr1	-	45341289	45341367	45345489	45345680	45340198	45340498	45347283	45347411	1932	1204,664	546,438			198	177	NA	NA	0.663,0.575		NA
1933	"ENSG00000070785.17_8"	"EIF2B3"	chr1	-	45345489	45345680	45347283	45347411	45341289	45341367	45363026	45363116	1933	1109,692	674,465			198	198	NA	NA	0.622,0.598		NA
1934	"ENSG00000070785.17_8"	"EIF2B3"	chr1	-	45347283	45347411	45363026	45363116	45345489	45345680	45392299	45392327	1934	1014,637	1224,672			189	198	NA	NA	0.465,0.498		NA
1935	"ENSG00000070785.17_8"	"EIF2B3"	chr1	-	45363026	45363116	45392299	45392411	45347283	45347411	45407177	45407337	1935	1186,774	1051,658			198	189	NA	NA	0.519,0.529		NA
1936	"ENSG00000138686.10_5"	"BBS7"	chr4	-	122754385	122754550	122756298	122756438	122749773	122749883	122760785	122760851	1936	74,43	76,31			198	198	NA	NA	0.493,0.581		NA
1937	"ENSG00000214941.8_6"	"ZSWIM7"	chr17	-	15884353	15884458	15890113	15890206	15881040	15881477	15890579	15890682	1937	8,5	67,72			192	198	NA	NA	0.11,0.067		NA
1938	"ENSG00000145386.10_5"	"CCNA2"	chr4	-	122739198	122739332	122739954	122740068	122737598	122738841	122740526	122740734	1938	2778,1559	3387,1886			198	198	NA	NA	0.451,0.453		NA
1939	"ENSG00000145386.10_5"	"CCNA2"	chr4	-	122739954	122740068	122740526	122740734	122739198	122739332	122741696	122741920	1939	3668,1983	3205,2119			198	198	NA	NA	0.534,0.483		NA
1940	"ENSG00000168393.13_8"	"DTYMK"	chr2	-	242619643	242619734	242621333	242621748	242617866	242618064	242625183	242625292	1940	4,0	476,303			198	190	NA	NA	0.008,0.0		NA
1941	"ENSG00000168393.13_8"	"DTYMK"	chr2	-	242619643	242619734	242624130	242624164	242617866	242618064	242625183	242625292	1941	0,0	476,303			133	190	NA	NA	0.0,0.0		NA
1942	"ENSG00000168393.13_8"	"DTYMK"	chr2	-	242621333	242621748	242624130	242624164	242617866	242618064	242625183	242625292	1942	0,0	4,0			133	198	NA	NA	0.0,NA		NA
1943	"ENSG00000232294.6_7"	"AL031674.1"	chr20	+	51291748	51291849	51293558	51293647	51290923	51291050	51297943	51298089	1943	0,0	0,0			198	188	NA	NA	NA,NA		NA
1944	"ENSG00000232294.6_7"	"AL031674.1"	chr20	+	51293558	51293647	51297943	51298089	51290923	51291050	51301613	51301752	1944	0,0	0,0			188	198	NA	NA	NA,NA		NA
1945	"ENSG00000232294.6_7"	"AL031674.1"	chr20	+	51293558	51293647	51297943	51298089	51291748	51291849	51301613	51301752	1945	0,0	0,0			188	198	NA	NA	NA,NA		NA
1946	"ENSG00000164574.16_5"	"GALNT10"	chr5	+	153709131	153709298	153755836	153756022	153677500	153677639	153760007	153760191	1946	268,182	156,124			198	198	NA	NA	0.632,0.595		NA
1947	"ENSG00000143612.20_5"	"C1orf43"	chr1	-	154186368	154186422	154186932	154187050	154184933	154185100	154192311	154192413	1947	1073,689	709,494			198	153	NA	NA	0.539,0.519		NA
1948	"ENSG00000143612.20_5"	"C1orf43"	chr1	-	154186368	154186422	154192311	154192413	154184933	154185100	154192817	154193009	1948	591,547	706,492			198	153	NA	NA	0.393,0.462		NA
1949	"ENSG00000169174.11_4"	"PCSK9"	chr1	+	55509515	55509707	55512195	55512319	55505220	55505717	55517950	55518084	1949	44,143	226,167			198	198	NA	NA	0.163,0.461		NA
1950	"ENSG00000076067.13_5"	"RBMS2"	chr12	+	56965481	56965639	56974061	56974159	56963682	56963774	56974967	56975047	1950	4,0	0,0			198	197	NA	NA	1.0,NA		NA
1951	"ENSG00000099204.20_8"	"ABLIM1"	chr10	-	116241237	116241285	116245055	116245139	116233637	116233715	116247716	116247775	1951	0,0	0,0			183	147	NA	NA	NA,NA		NA
1952	"ENSG00000175354.20_7"	"PTPN2"	chr18	-	12817154	12817364	12825808	12825943	12814201	12814354	12830941	12831040	1952	308,221	266,148			198	198	NA	NA	0.537,0.599		NA
1953	"ENSG00000175354.20_7"	"PTPN2"	chr18	-	12819212	12819281	12821334	12821424	12817154	12817364	12825808	12825943	1953	2,3	8,10			189	168	NA	NA	0.182,0.211		NA
1954	"ENSG00000183258.12_8"	"DDX41"	chr5	-	176942186	176942340	176942685	176942822	176941916	176942070	176942929	176942990	1954	978,818	313,289			198	198	NA	NA	0.758,0.739		NA
1955	"ENSG00000183258.12_8"	"DDX41"	chr5	-	176942186	176942362	176942685	176942822	176941916	176942070	176942929	176942990	1955	978,818	314,288			198	198	NA	NA	0.757,0.74		NA
1956	"ENSG00000145349.17_8"	"CAMK2D"	chr4	-	114424091	114424133	114429391	114429424	114421618	114421667	114430793	114430831	1956	0,0	0,0			132	141	NA	NA	NA,NA		NA
1957	"ENSG00000145349.17_8"	"CAMK2D"	chr4	-	114468799	114468872	114469812	114469885	114458496	114458599	114473186	114473252	1957	0,0	0,0			172	172	NA	NA	NA,NA		NA
1958	"ENSG00000232284.7_7"	"GNG12-AS1"	chr1	+	68566380	68566457	68568337	68568410	68565411	68565475	68583133	68583415	1958	0,0	0,0			176	172	NA	NA	NA,NA		NA
1959	"ENSG00000183873.17_7"	"SCN5A"	chr3	-	38655233	38655325	38655465	38655557	38651224	38651455	38662333	38662462	1959	0,1	0,0			191	191	NA	NA	NA,1.0		NA
1960	"ENSG00000138660.12_6"	"AP1AR"	chr4	+	113184143	113184242	113186164	113186223	113181921	113182018	113186889	113186963	1960	82,55	102,78			198	158	NA	NA	0.391,0.36		NA
1961	"ENSG00000188517.16_8"	"COL25A1"	chr4	-	109740407	109740485	109740967	109741054	109738552	109738591	109745329	109745383	1961	5,0	0,0			186	177	NA	NA	1.0,NA		NA
1962	"ENSG00000188517.16_8"	"COL25A1"	chr4	-	109862521	109862593	109863364	109863424	109861694	109861802	109895522	109895549	1962	5,0	3,0			159	171	NA	NA	0.642,NA		NA
1963	"ENSG00000155111.15_8"	"CDK19"	chr6	-	110953232	110953364	110959851	110959909	110948204	110948348	110988636	110988777	1963	18,15	29,19			157	198	NA	NA	0.439,0.499		NA
1964	"ENSG00000147408.14_5"	"CSGALNACT1"	chr8	-	19442676	19442828	19448670	19448789	19362711	19363641	19459281	19459376	1964	0,0	0,0			198	198	NA	NA	NA,NA		NA
1965	"ENSG00000168958.20_8"	"MFF"	chr2	+	228194321	228194499	228195341	228195562	228193393	228193505	228197134	228197304	1965	8,5	647,392			198	198	NA	NA	0.012,0.013		NA
1966	"ENSG00000168958.20_8"	"MFF"	chr2	+	228207460	228207535	228211941	228212100	228205007	228205096	228217229	228217289	1966	19,18	165,81			174	198	NA	NA	0.116,0.202		NA
1967	"ENSG00000168958.20_8"	"MFF"	chr2	+	228207460	228207535	228211941	228212100	228205007	228205096	228220392	228220477	1967	38,27	155,76			174	198	NA	NA	0.218,0.288		NA
1968	"ENSG00000168958.20_8"	"MFF"	chr2	+	228207460	228207535	228217229	228217289	228205007	228205096	228220392	228220477	1968	38,27	114,37			174	159	NA	NA	0.233,0.4		NA
1969	"ENSG00000168958.20_8"	"MFF"	chr2	+	228211941	228212100	228217229	228217289	228205007	228205096	228220392	228220477	1969	155,76	114,37			198	159	NA	NA	0.522,0.623		NA
1970	"ENSG00000138778.13_6"	"CENPE"	chr4	-	104041304	104041490	104044027	104044246	104037733	104037846	104053849	104054053	1970	250,140	310,239			198	198	NA	NA	0.446,0.369		NA
1971	"ENSG00000112877.8_4"	"CEP72"	chr5	+	624585	624694	633883	634062	620183	620376	635486	635699	1971	102,81	76,82			198	198	NA	NA	0.573,0.497		NA
1972	"ENSG00000112877.8_4"	"CEP72"	chr5	+	624585	624694	635486	635699	620183	620376	637631	637933	1972	103,78	95,70			198	198	NA	NA	0.52,0.527		NA
1973	"ENSG00000130559.19_5"	"CAMSAP1"	chr9	-	138754312	138754454	138758301	138758382	138742167	138742307	138773478	138773640	1973	58,45	53,34			180	198	NA	NA	0.546,0.593		NA
1974	"ENSG00000137198.10_4"	"GMPR"	chr6	+	16250514	16250598	16254792	16254966	16247072	16247192	16274645	16274727	1974	361,316	787,658			183	198	NA	NA	0.332,0.342		NA
1975	"ENSG00000137198.10_4"	"GMPR"	chr6	+	16279014	16279121	16286023	16286066	16274645	16274727	16290692	16290852	1975	488,361	239,160			198	142	NA	NA	0.594,0.618		NA
1976	"ENSG00000137198.10_4"	"GMPR"	chr6	+	16286023	16286066	16290692	16290852	16279014	16279121	16295236	16295780	1976	118,90	271,240			142	198	NA	NA	0.378,0.343		NA
1977	"ENSG00000133067.17_5"	"LGR6"	chr1	+	202245433	202245649	202249908	202249980	202205049	202205121	202266635	202266704	1977	6,3	1,1			198	171	NA	NA	0.838,0.722		NA
1978	"ENSG00000083635.8_6"	"NUFIP1"	chr13	-	45533515	45533709	45539978	45540071	45523856	45523973	45553324	45553401	1978	178,96	150,92			192	198	NA	NA	0.55,0.518		NA
1979	"ENSG00000074266.21_6"	"EED"	chr11	+	85968556	85968638	85975213	85975305	85967428	85967554	85988021	85988180	1979	167,86	15,8			181	191	NA	NA	0.922,0.919		NA
1980	"ENSG00000239672.7_7"	"NME1"	chr17	+	49233011	49233141	49237340	49237442	49230896	49231023	49238520	49238633	1980	3316,2096	4340,3444			198	198	NA	NA	0.433,0.378		NA
1981	"ENSG00000239672.7_7"	"NME1"	chr17	+	49233011	49233141	49237340	49237442	49230941	49231023	49238458	49239789	1981	3306,2086	41,30			198	198	NA	NA	0.988,0.986		NA
1982	"ENSG00000138640.15_8"	"FAM13A"	chr4	-	89912123	89912301	89930101	89930229	89859238	89859392	89941610	89941820	1982	9,10	85,66			198	198	NA	NA	0.096,0.132		NA
1983	"ENSG00000107669.17_9"	"ATE1"	chr10	-	123658355	123658484	123659380	123659509	123629520	123629553	123661905	123662135	1983	73,63	90,55			198	198	NA	NA	0.448,0.534		NA
1984	"ENSG00000163006.12_7"	"CCDC138"	chr2	+	109473249	109473426	109489906	109490045	109463193	109463386	109492543	109493034	1984	104,67	98,74			198	198	NA	NA	0.515,0.475		NA
1985	"ENSG00000284968.1_4"	"AC093827.4"	chr4	-	87853373	87853471	87854546	87854694	87845781	87847478	87857139	87857354	1985	28,18	31,28			198	197	NA	NA	0.473,0.39		NA
1986	"ENSG00000250361.9_8"	"GYPB"	chr4	-	144918692	144918787	144920563	144920602	144917349	144917457	144940403	144940477	1986	2,1	51,89			138	194	NA	NA	0.052,0.016		NA
1987	"ENSG00000250361.9_8"	"GYPB"	chr4	-	144923723	144923847	144929544	144929602	144922337	144922436	144940403	144940477	1987	0,0	7,8			157	198	NA	NA	0.0,0.0		NA
1988	"ENSG00000189308.11_5"	"LIN54"	chr4	-	83861041	83861115	83867410	83867627	83860691	83860889	83891479	83891622	1988	99,75	160,104			198	173	NA	NA	0.351,0.387		NA
1989	"ENSG00000189308.11_5"	"LIN54"	chr4	-	83867410	83867627	83891479	83891622	83861041	83861115	83905313	83906029	1989	4,3	139,77			198	198	NA	NA	0.028,0.037		NA
1990	"ENSG00000189308.11_5"	"LIN54"	chr4	-	83867410	83867627	83900035	83900159	83861041	83861115	83905313	83906029	1990	94,56	139,77			198	198	NA	NA	0.403,0.421		NA
1991	"ENSG00000189308.11_5"	"LIN54"	chr4	-	83891479	83891622	83900035	83900159	83861041	83861115	83905313	83906029	1991	94,56	4,3			198	198	NA	NA	0.959,0.949		NA
1992	"ENSG00000140400.17_9"	"MAN2C1"	chr15	-	75654982	75655089	75656339	75656529	75654683	75654794	75656828	75657006	1992	103,126	48,35			198	198	NA	NA	0.682,0.783		NA
1993	"ENSG00000140400.17_9"	"MAN2C1"	chr15	-	75655550	75655631	75656339	75656529	75654982	75655089	75656828	75657006	1993	131,157	7,10			198	180	NA	NA	0.944,0.935		NA
1994	"ENSG00000197826.11_5"	"CFAP299"	chr4	+	81529486	81529537	81560871	81560989	81504246	81504337	81791146	81791289	1994	2,0	0,0			150	198	NA	NA	1.0,NA		NA
1995	"ENSG00000256349.1_8"	"AP002748.5"	chr11	+	66278675	66278710	66281876	66282149	66278483	66278560	66283010	66283057	1995	6,4	74,65			134	198	NA	NA	0.107,0.083		NA
1996	"ENSG00000256349.1_8"	"AP002748.5"	chr11	+	66281876	66282149	66283010	66283057	66278675	66278710	66283163	66283202	1996	28,17	23,7			198	146	NA	NA	0.473,0.642		NA
1997	"ENSG00000281039.1_7"	"AC005154.5"	chr7	-	30538418	30538554	30540151	30540297	30536692	30536851	30563982	30564102	1997	14,6	816,520			198	198	NA	NA	0.017,0.011		NA
1998	"ENSG00000163297.17_5"	"ANTXR2"	chr4	-	81018890	81019115	81042301	81042431	81018653	81018783	81046539	81046608	1998	19,19	13,28			198	198	NA	NA	0.594,0.404		NA
1999	"ENSG00000163297.17_5"	"ANTXR2"	chr4	-	81025616	81025691	81042301	81042431	81018890	81019115	81046539	81046608	1999	28,25	3,7			198	174	NA	NA	0.891,0.758		NA
2000	"ENSG00000123106.10_9"	"CCDC91"	chr12	+	28378727	28378794	28408513	28408595	28343378	28343574	28410134	28410178	2000	19,29	48,43			166	181	NA	NA	0.301,0.424		NA
2001	"ENSG00000123106.10_9"	"CCDC91"	chr12	+	28515370	28515448	28544236	28544344	28460577	28460682	28603093	28603186	2001	125,72	147,72			177	198	NA	NA	0.488,0.528		NA
2002	"ENSG00000123106.10_9"	"CCDC91"	chr12	+	28544236	28544344	28603093	28603186	28515370	28515448	28603282	28603351	2002	211,89	223,128			198	192	NA	NA	0.478,0.403		NA
2003	"ENSG00000277791.5_4"	"PSMB3"	chr17	+	36912135	36912243	36916683	36916861	36909402	36909587	36918663	36918758	2003	2871,2383	2609,2044			198	198	NA	NA	0.524,0.538		NA
2004	"ENSG00000277791.5_4"	"PSMB3"	chr17	+	36916683	36916861	36918663	36918758	36912135	36912243	36920371	36920478	2004	4375,3228	2058,1189			198	194	NA	NA	0.676,0.727		NA
2005	"ENSG00000277791.5_4"	"PSMB3"	chr17	+	36916760	36916861	36918663	36918758	36912135	36912243	36920371	36920478	2005	8,1	2058,1189			198	194	NA	NA	0.004,0.001		NA
2006	"ENSG00000138756.17_5"	"BMP2K"	chr4	+	79766081	79766203	79768341	79768423	79763538	79763681	79772077	79772210	2006	327,330	411,337			198	181	NA	NA	0.421,0.472		NA
2007	"ENSG00000136231.14_5"	"IGF2BP3"	chr7	-	23401152	23401216	23458394	23458443	23390923	23391205	23508100	23508161	2007	97,67	362,250			148	163	NA	NA	0.228,0.228		NA
2008	"ENSG00000136231.14_5"	"IGF2BP3"	chr7	-	23402145	23402294	23442189	23442204	23401308	23401360	23458394	23458443	2008	0,4	0,0			114	198	NA	NA	NA,1.0		NA
2009	"ENSG00000136231.14_5"	"IGF2BP3"	chr7	-	23402145	23402294	23455747	23455838	23401308	23401360	23458394	23458443	2009	2,5	0,0			190	198	NA	NA	1.0,1.0		NA
2010	"ENSG00000136231.14_5"	"IGF2BP3"	chr7	-	23442189	23442204	23455747	23455838	23401308	23401360	23458394	23458443	2010	2,5	0,4			190	114	NA	NA	1.0,0.429		NA
2011	"ENSG00000093183.14_7"	"SEC22C"	chr3	-	42605256	42605372	42608235	42608328	42605014	42605178	42610356	42610565	2011	4,5	24,22			192	198	NA	NA	0.147,0.19		NA
2012	"ENSG00000093183.14_7"	"SEC22C"	chr3	-	42605256	42605472	42608235	42608328	42605014	42605178	42610356	42610565	2012	4,5	46,46			192	198	NA	NA	0.082,0.101		NA
2013	"ENSG00000093183.14_7"	"SEC22C"	chr3	-	42607267	42607375	42608235	42608328	42605256	42605472	42610356	42610565	2013	4,2	0,0			192	198	NA	NA	1.0,1.0		NA
2014	"ENSG00000128596.17_7"	"CCDC136"	chr7	+	128447413	128447599	128449503	128449698	128446290	128446912	128450192	128450420	2014	92,38	31,17			198	198	NA	NA	0.748,0.691		NA
2015	"ENSG00000173715.17_6"	"C11orf80"	chr11	+	66529549	66529921	66555630	66555740	66526513	66526567	66563751	66563835	2015	3,2	37,59			198	198	NA	NA	0.075,0.033		NA
2016	"ENSG00000173715.17_6"	"C11orf80"	chr11	+	66529549	66529921	66555630	66555744	66526513	66526567	66563751	66563835	2016	3,2	14,22			198	198	NA	NA	0.176,0.083		NA
2017	"ENSG00000173715.17_6"	"C11orf80"	chr11	+	66555630	66555740	66563751	66563835	66526513	66526567	66568111	66568167	2017	17,23	66,58			198	183	NA	NA	0.192,0.268		NA
2018	"ENSG00000173715.17_6"	"C11orf80"	chr11	+	66589113	66589235	66590034	66590145	66583523	66583670	66595736	66595835	2018	122,58	140,73			198	198	NA	NA	0.466,0.443		NA
2019	"ENSG00000146414.16_7"	"SHPRH"	chr6	-	146216020	146216113	146231583	146231772	146215285	146215372	146234613	146234685	2019	90,73	189,108			198	192	NA	NA	0.316,0.396		NA
2020	"ENSG00000163738.18_6"	"MTHFD2L"	chr4	+	75009109	75009184	75025771	75025805	74991156	74991234	75040222	75040407	2020	0,0	4,0			174	133	NA	NA	0.0,NA		NA
2021	"ENSG00000272897.5_8"	"AL109827.1"	chr20	-	34220716	34220845	34243123	34243266	34220438	34220618	34246851	34246936	2021	398,251	203,164			198	198	NA	NA	0.662,0.605		NA
2022	"ENSG00000132466.19_8"	"ANKRD17"	chr4	-	73943071	73943250	73944358	73944607	73942656	73942821	73950965	73951163	2022	361,244	291,165			198	198	NA	NA	0.554,0.597		NA
2023	"ENSG00000132466.19_8"	"ANKRD17"	chr4	-	73944358	73944607	73950965	73951163	73943071	73943250	73956383	73958017	2023	262,172	272,205			198	198	NA	NA	0.491,0.456		NA
