ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1437	"ENSG00000134684.10_4"	"YARS1"	chr1	-	33263363	33263444	33272082	33272212	33256762	33256855	33276191	33276367
1438	"ENSG00000108176.15_5"	"DNAJC12"	chr10	-	69571281	69571421	69583071	69583150	69565340	69565545	69597691	69597817
1439	"ENSG00000065675.15_5"	"PRKCQ"	chr10	-	6472771	6472900	6483854	6484043	6469104	6470324	6498635	6498774
1440	"ENSG00000123983.14_4"	"ACSL3"	chr2	+	223752547	223752606	223765391	223765498	223725753	223725976	223773450	223773868
1441	"ENSG00000123983.14_4"	"ACSL3"	chr2	+	223791734	223791907	223793579	223793654	223789173	223789313	223795338	223795530
1445	"ENSG00000162039.15_6"	"MEIOB"	chr16	-	1903219	1903272	1907735	1907931	1903039	1903135	1910403	1910476
1446	"ENSG00000162039.15_6"	"MEIOB"	chr16	-	1904100	1904201	1907735	1907931	1903219	1903272	1910403	1910476
1448	"ENSG00000155256.17_5"	"ZFYVE27"	chr10	+	99498233	99498431	99504485	99504672	99496877	99497078	99509230	99509343
1449	"ENSG00000155256.17_5"	"ZFYVE27"	chr10	+	99498233	99498431	99502850	99502921	99496879	99497082	99504485	99504672
1451	"ENSG00000155256.17_5"	"ZFYVE27"	chr10	+	99504485	99504672	99508025	99508121	99498233	99498431	99510087	99510227
1454	"ENSG00000155256.17_5"	"ZFYVE27"	chr10	+	99508025	99508121	99509230	99509343	99504485	99504672	99510087	99510227
1455	"ENSG00000106327.13_6"	"TFR2"	chr7	-	100229428	100229568	100229704	100229821	100228511	100228675	100230623	100230727
1456	"ENSG00000106327.13_6"	"TFR2"	chr7	-	100238308	100238495	100238598	100238851	100231038	100231179	100239099	100239137
1457	"ENSG00000189308.11_5"	"LIN54"	chr4	-	83861041	83861115	83867410	83867627	83860691	83860889	83891479	83891622
1459	"ENSG00000189308.11_5"	"LIN54"	chr4	-	83867410	83867627	83900035	83900159	83861041	83861115	83905313	83906029
1460	"ENSG00000189308.11_5"	"LIN54"	chr4	-	83891479	83891622	83900035	83900159	83861041	83861115	83905313	83906029
1461	"ENSG00000189308.11_5"	"LIN54"	chr4	-	83891479	83891622	83900035	83900159	83867410	83867627	83905313	83906029
1462	"ENSG00000164808.17_9"	"SPIDR"	chr8	+	48192449	48192605	48196616	48196683	48173527	48173583	48203621	48203726
1467	"ENSG00000164808.17_9"	"SPIDR"	chr8	+	48639761	48639855	48641494	48641609	48626050	48626203	48641973	48642027
1468	"ENSG00000164808.17_9"	"SPIDR"	chr8	+	48641494	48641609	48641973	48642027	48639757	48639855	48647868	48647936
1470	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28843816	28843888	28844137	28844208	28843507	28843720	28844379	28844675
1472	"ENSG00000081870.11_4"	"HSPB11"	chr1	-	54395711	54395818	54405657	54405770	54389205	54389620	54411227	54411283
1474	"ENSG00000167972.14_7"	"ABCA3"	chr16	-	2358450	2358624	2367648	2367765	2353969	2354151	2369581	2369841
1475	"ENSG00000167972.14_7"	"ABCA3"	chr16	-	2367648	2367765	2369581	2369841	2358450	2358624	2373523	2373689
1477	"ENSG00000204469.13_4"	"PRRC2A"	chr6	+	31604286	31604385	31604509	31604722	31603985	31604196	31604818	31604913
1478	"ENSG00000175220.12_7"	"ARHGAP1"	chr11	-	46701197	46701326	46701754	46701832	46700914	46701018	46702036	46702113
1480	"ENSG00000126653.18_7"	"NSRP1"	chr17	+	28483557	28483680	28490084	28490180	28445097	28445191	28499559	28499616
1483	"ENSG00000101782.15_5"	"RIOK3"	chr18	+	21057142	21057232	21059280	21059388	21056969	21057050	21061135	21061544
1486	"ENSG00000109180.14_7"	"OCIAD1"	chr4	+	48834636	48834699	48835417	48835498	48833082	48833158	48844652	48844706
1488	"ENSG00000109180.14_7"	"OCIAD1"	chr4	+	48850415	48850463	48859229	48859382	48844652	48844706	48862741	48863217
1489	"ENSG00000109180.14_7"	"OCIAD1"	chr4	+	48853822	48854037	48859229	48859382	48850415	48850463	48862741	48863265
1491	"ENSG00000213930.12_6"	"GALT"	chr9	+	34648111	34648168	34648330	34648453	34647085	34647255	34648758	34648891
1492	"ENSG00000107789.16_4"	"MINPP1"	chr10	+	89272880	89272978	89280792	89280926	89268092	89268290	89311838	89313217
1494	"ENSG00000141646.14_7"	"SMAD4"	chr18	+	48575664	48575694	48581150	48581363	48575055	48575230	48584494	48584524
1509	"ENSG00000167264.18_7"	"DUS2"	chr16	+	68109257	68109407	68110534	68110622	68107936	68108058	68112347	68112421
1510	"ENSG00000197157.11_7"	"SND1"	chr7	+	127361340	127361454	127447537	127447627	127347610	127347701	127484376	127484477
1511	"ENSG00000197157.11_7"	"SND1"	chr7	+	127447537	127447627	127484376	127484477	127361340	127361454	127527954	127528002
1512	"ENSG00000119522.16_5"	"DENND1A"	chr9	-	126433569	126433650	126438998	126439068	126429304	126429358	126519981	126520101
1514	"ENSG00000119522.16_5"	"DENND1A"	chr9	-	126519981	126520101	126531792	126531842	126438998	126439068	126554865	126554909
1516	"ENSG00000281103.2_6"	"TRG-AS1"	chr7	+	38385621	38385728	38389946	38390051	38381215	38381400	38415157	38418405
1517	"ENSG00000054267.22_7"	"ARID4B"	chr1	-	235311718	235311762	235316020	235316080	235301405	235301489	235318195	235318427
1518	"ENSG00000054267.22_7"	"ARID4B"	chr1	-	235397727	235397807	235403627	235403766	235394427	235394504	235409734	235409826
1521	"ENSG00000167130.18_6"	"DOLPP1"	chr9	+	131847485	131847585	131847796	131847895	131846946	131847047	131848987	131849077
1522	"ENSG00000167130.18_6"	"DOLPP1"	chr9	+	131847485	131847585	131847796	131847895	131847301	131847386	131848987	131849077
1525	"ENSG00000183495.14_4"	"EP400"	chr12	+	132475951	132476001	132479411	132479501	132475180	132475259	132489621	132489729
1529	"ENSG00000149262.17_6"	"INTS4"	chr11	-	77622015	77622198	77629076	77629310	77618762	77618856	77629866	77630024
1530	"ENSG00000149262.17_6"	"INTS4"	chr11	-	77649696	77649871	77652225	77652297	77639387	77639593	77666987	77667108
1531	"ENSG00000115234.11_4"	"SNX17"	chr2	+	27595489	27595607	27595906	27595980	27594135	27594210	27596113	27596178
1532	"ENSG00000128881.17_9"	"TTBK2"	chr15	-	43109229	43109295	43120125	43120230	43103885	43103978	43122135	43122276
1535	"ENSG00000184381.20_8"	"PLA2G6"	chr22	-	38519101	38519265	38521645	38521698	38516765	38516916	38522377	38522456
1537	"ENSG00000188002.10_8"	"AC026412.1"	chr5	-	1628869	1629745	1632758	1632866	1626900	1627041	1632959	1633021
1542	"ENSG00000184831.14_7"	"APOO"	chrX	-	23876758	23876850	23886709	23886805	23858429	23858494	23892519	23892574
1543	"ENSG00000184831.14_7"	"APOO"	chrX	-	23876758	23876850	23886709	23886805	23858429	23858494	23897031	23897151
1544	"ENSG00000184831.14_7"	"APOO"	chrX	-	23886709	23886805	23892519	23892574	23876758	23876850	23897031	23897151
1559	"ENSG00000173588.15_10"	"CEP83"	chr12	-	94805472	94805623	94806093	94806205	94796945	94797038	94806292	94806367
1561	"ENSG00000155189.12_6"	"AGPAT5"	chr8	+	6582390	6582460	6590081	6590171	6566162	6566408	6599181	6599272
1562	"ENSG00000155189.12_6"	"AGPAT5"	chr8	+	6590081	6590171	6599181	6599272	6566162	6566408	6605190	6605349
1563	"ENSG00000155189.12_6"	"AGPAT5"	chr8	+	6590081	6590171	6599181	6599272	6582390	6582460	6605190	6605349
1564	"ENSG00000155189.12_6"	"AGPAT5"	chr8	+	6599181	6599272	6605190	6605349	6590081	6590171	6612571	6612695
1565	"ENSG00000134077.16_7"	"THUMPD3"	chr3	+	9406699	9407004	9408591	9408669	9404735	9405016	9412743	9413220
1566	"ENSG00000134077.16_7"	"THUMPD3"	chr3	+	9406699	9407004	9408591	9408669	9404737	9404811	9412743	9413220
1567	"ENSG00000241258.7_5"	"CRCP"	chr7	+	65592690	65592727	65595730	65595829	65579590	65579957	65599266	65599361
1568	"ENSG00000241258.7_5"	"CRCP"	chr7	+	65592690	65592727	65599266	65599361	65579590	65579957	65610429	65610487
1569	"ENSG00000241258.7_5"	"CRCP"	chr7	+	65595730	65595829	65599266	65599361	65579590	65579957	65610429	65610487
1570	"ENSG00000241258.7_5"	"CRCP"	chr7	+	65595730	65595829	65599266	65599361	65592690	65592727	65610429	65610487
1573	"ENSG00000157916.20_6"	"RER1"	chr1	+	2328554	2328659	2330853	2330953	2325443	2327310	2332295	2332374
1574	"ENSG00000157916.20_6"	"RER1"	chr1	+	2328554	2328659	2332295	2332374	2325443	2327310	2333645	2333781
1575	"ENSG00000163875.15_5"	"MEAF6"	chr1	-	37961485	37961519	37967404	37967597	37958175	37959708	37974878	37974924
1581	"ENSG00000104218.14_7"	"CSPP1"	chr8	+	68089914	68089961	68102884	68102994	68087530	68087671	68107616	68107753
1585	"ENSG00000122484.9_4"	"RPAP2"	chr1	+	92765750	92765796	92767032	92767147	92764615	92764703	92769533	92769632
1586	"ENSG00000122484.9_4"	"RPAP2"	chr1	+	92801903	92801984	92811402	92811471	92798798	92799030	92846280	92846430
1587	"ENSG00000122484.9_4"	"RPAP2"	chr1	+	92811402	92811471	92846280	92846430	92801903	92801984	92852567	92852790
1590	"ENSG00000285292.1_5"	"ABCF2"	chr7	-	150913052	150913115	150915166	150915277	150912689	150912818	150915646	150915736
1591	"ENSG00000116670.15_7"	"MAD2L2"	chr1	-	11737599	11737671	11740409	11740528	11736865	11737005	11740618	11740670
1593	"ENSG00000103091.15_6"	"WDR59"	chr16	-	74972047	74972164	74976635	74976724	74957823	74957901	74982416	74982454
1595	"ENSG00000107854.6_4"	"TNKS2"	chr10	+	93582052	93582119	93586773	93586960	93579695	93579790	93588041	93588163
1596	"ENSG00000107854.6_4"	"TNKS2"	chr10	+	93610972	93611093	93614785	93614883	93609268	93609351	93615370	93615445
1597	"ENSG00000176225.14_6"	"RTTN"	chr18	-	67672433	67672503	67673616	67673720	67670266	67671472	67684642	67684910
1600	"ENSG00000136682.15_6"	"CBWD2"	chr2	+	114222705	114222750	114228609	114228666	114219984	114220071	114239753	114239805
1601	"ENSG00000169727.12_6"	"GPS1"	chr17	+	80014504	80014642	80014715	80014850	80014345	80014426	80014928	80015346
1603	"ENSG00000100519.12_8"	"PSMC6"	chr14	+	53178127	53178242	53180598	53180686	53177818	53177886	53184798	53184860
1604	"ENSG00000102974.16_5"	"CTCF"	chr16	+	67644726	67645516	67645853	67646024	67604675	67605167	67650647	67650781
1605	"ENSG00000112096.18_7"	"SOD2"	chr6	-	160105885	160106065	160109157	160109274	160100095	160100330	160113692	160113895
1606	"ENSG00000167987.11_6"	"VPS37C"	chr11	-	60901507	60901679	60906208	60906307	60900228	60900809	60928862	60928925
1618	"ENSG00000143436.11_7"	"MRPL9"	chr1	-	151733291	151733375	151733926	151734028	151732122	151732657	151734580	151734631
1620	"ENSG00000197798.9_6"	"FAM118B"	chr11	+	126110686	126110939	126120400	126120628	126104889	126104982	126124199	126124328
1625	"ENSG00000100395.15_4"	"L3MBTL2"	chr22	+	41609854	41610030	41612142	41612266	41605699	41605937	41615422	41615540
1626	"ENSG00000100395.15_4"	"L3MBTL2"	chr22	+	41609896	41610030	41612142	41612266	41605699	41605937	41615422	41615540
1627	"ENSG00000100395.15_4"	"L3MBTL2"	chr22	+	41613126	41613206	41615422	41615540	41612142	41612266	41616737	41616872
1628	"ENSG00000181396.13_8"	"OGFOD3"	chr17	-	80364293	80364358	80367243	80367286	80363199	80363256	80369330	80369406
1629	"ENSG00000181396.13_8"	"OGFOD3"	chr17	-	80364293	80364358	80373273	80373503	80363199	80363256	80376281	80376464
1630	"ENSG00000181396.13_8"	"OGFOD3"	chr17	-	80364293	80364358	80373273	80373503	80363199	80363256	80376287	80376452
1631	"ENSG00000181396.13_8"	"OGFOD3"	chr17	-	80369330	80369406	80373273	80373503	80364293	80364358	80376281	80376464
1632	"ENSG00000181396.13_8"	"OGFOD3"	chr17	-	80369330	80369406	80373273	80373503	80364293	80364358	80376287	80376452
1633	"ENSG00000181396.13_8"	"OGFOD3"	chr17	-	80369330	80369406	80373281	80373503	80364293	80364358	80376287	80376513
1634	"ENSG00000006607.14_7"	"FARP2"	chr2	+	242344213	242344256	242346951	242347030	242343242	242343347	242350447	242350545
1635	"ENSG00000115128.7_5"	"SF3B6"	chr2	-	24291190	24291329	24296945	24297064	24290455	24290721	24299069	24299196
1637	"ENSG00000259040.5_4"	"BLOC1S5-TXNDC5"	chr6	-	7888937	7889081	7889727	7889814	7886193	7886276	7891853	7891969
1638	"ENSG00000259040.5_4"	"BLOC1S5-TXNDC5"	chr6	-	7889727	7889814	7891853	7891969	7886193	7886276	7895338	7895435
1639	"ENSG00000259040.5_4"	"BLOC1S5-TXNDC5"	chr6	-	7889727	7889814	7891853	7891969	7888937	7889081	7895338	7895435
1640	"ENSG00000165244.7_5"	"ZNF367"	chr9	-	99154679	99154818	99157104	99157224	99148222	99150741	99160445	99160596
1642	"ENSG00000233184.7_8"	"AC093157.1"	chr1	+	101542918	101543064	101549016	101549130	101540950	101541272	101552407	101552727
1644	"ENSG00000170734.12_5"	"POLH"	chr6	+	43550743	43550878	43555008	43555226	43550052	43550193	43565432	43565602
1645	"ENSG00000170734.12_5"	"POLH"	chr6	+	43555008	43555226	43565432	43565602	43550743	43550878	43568724	43568828
1646	"ENSG00000007923.16_6"	"DNAJC11"	chr1	-	6711588	6711662	6712888	6713011	6705848	6706038	6713970	6714099
1648	"ENSG00000181544.15_7"	"FANCB"	chrX	-	14862977	14863408	14868626	14868796	14862624	14862862	14871160	14871289
1650	"ENSG00000204356.14_7"	"NELFE"	chr6	-	31924717	31924787	31926148	31926231	31924469	31924615	31926668	31926731
1652	"ENSG00000255730.5_8"	"AC011462.1"	chr19	+	41925039	41925201	41928068	41928275	41919953	41920062	41928533	41928675
1653	"ENSG00000138071.13_5"	"ACTR2"	chr2	+	65482678	65482828	65488380	65488526	65480861	65480998	65492176	65492309
1654	"ENSG00000138071.13_5"	"ACTR2"	chr2	+	65488380	65488526	65492176	65492309	65482678	65482828	65495697	65495889
1655	"ENSG00000229140.10_9"	"CCDC26"	chr8	-	130235466	130235615	130266667	130266741	130228707	130229652	130365049	130365226
1656	"ENSG00000229140.10_9"	"CCDC26"	chr8	-	130235466	130235615	130266667	130266741	130228710	130229652	130411776	130411930
1657	"ENSG00000229140.10_9"	"CCDC26"	chr8	-	130235466	130235615	130266667	130266741	130228712	130229652	130315450	130315547
1694	"ENSG00000115694.15_6"	"STK25"	chr2	-	242440154	242440211	242440892	242441123	242439587	242439696	242447420	242447550
1696	"ENSG00000173511.9_5"	"VEGFB"	chr11	+	64003284	64003481	64003725	64003799	64002929	64002972	64004658	64004694
1697	"ENSG00000173511.9_5"	"VEGFB"	chr11	+	64003725	64003799	64004658	64004694	64003284	64003481	64004992	64005127
1699	"ENSG00000114861.22_8"	"FOXP1"	chr3	-	71037144	71037228	71050122	71050210	71026978	71027180	71064699	71064804
1702	"ENSG00000185163.10_5"	"DDX51"	chr12	-	132625819	132625965	132626394	132626501	132625375	132625565	132626663	132626735
1704	"ENSG00000121766.15_5"	"ZCCHC17"	chr1	+	31782890	31783011	31791013	31791083	31769828	31769922	31791955	31792013
1705	"ENSG00000121766.15_5"	"ZCCHC17"	chr1	+	31782890	31783011	31791955	31792013	31769828	31769922	31810021	31810122
1707	"ENSG00000121766.15_5"	"ZCCHC17"	chr1	+	31791955	31792013	31810021	31810122	31782890	31783011	31811803	31811895
1708	"ENSG00000121766.15_5"	"ZCCHC17"	chr1	+	31811803	31811895	31819486	31819587	31791955	31792013	31821675	31821815
1709	"ENSG00000121766.15_5"	"ZCCHC17"	chr1	+	31811803	31811895	31819486	31819665	31791955	31792013	31821675	31821821
1710	"ENSG00000121766.15_5"	"ZCCHC17"	chr1	+	31811803	31811895	31819486	31819587	31791955	31792013	31836878	31837800
1711	"ENSG00000121766.15_5"	"ZCCHC17"	chr1	+	31819486	31819587	31821675	31821821	31811803	31811895	31836878	31837800
1712	"ENSG00000183763.9_5"	"TRAIP"	chr3	-	49877716	49877806	49878417	49878505	49877204	49877293	49879258	49879372
1713	"ENSG00000183763.9_5"	"TRAIP"	chr3	-	49877716	49877806	49881233	49881361	49877204	49877293	49881973	49882013
1714	"ENSG00000183763.9_5"	"TRAIP"	chr3	-	49878417	49878505	49879258	49879372	49877716	49877806	49879885	49879980
1715	"ENSG00000183763.9_5"	"TRAIP"	chr3	-	49879258	49879372	49879885	49879980	49877716	49877806	49881233	49881361
1716	"ENSG00000183763.9_5"	"TRAIP"	chr3	-	49879258	49879372	49879885	49879980	49878417	49878505	49881233	49881361
1717	"ENSG00000196312.15_7"	"MFSD14C"	chr9	-	99696076	99696197	99704884	99705034	99680924	99681108	99711836	99711867
1718	"ENSG00000196312.15_7"	"MFSD14C"	chr9	-	99711836	99711964	99721116	99721179	99680924	99681108	99735134	99735230
1719	"ENSG00000183258.12_8"	"DDX41"	chr5	-	176942186	176942259	176942685	176942822	176941916	176942070	176942929	176942990
1720	"ENSG00000183258.12_8"	"DDX41"	chr5	-	176942186	176942340	176942685	176942822	176941916	176942070	176942929	176942990
1721	"ENSG00000183258.12_8"	"DDX41"	chr5	-	176942186	176942362	176942685	176942822	176941916	176942070	176942929	176942990
1722	"ENSG00000143889.16_9"	"HNRNPLL"	chr2	-	38812785	38813023	38829579	38829742	38810982	38811068	38829998	38830071
1725	"ENSG00000172613.8_6"	"RAD9A"	chr11	+	67161161	67161261	67163186	67163296	67160352	67161081	67163382	67163646
1726	"ENSG00000108010.12_4"	"GLRX3"	chr10	+	131943474	131943583	131958258	131958333	131934654	131934776	131959059	131959261
1727	"ENSG00000108010.12_4"	"GLRX3"	chr10	+	131943474	131943583	131967696	131967754	131934654	131934776	131969847	131969900
1728	"ENSG00000108010.12_4"	"GLRX3"	chr10	+	131965182	131965244	131969847	131969900	131964770	131964943	131973130	131973170
1729	"ENSG00000108010.12_4"	"GLRX3"	chr10	+	131973260	131973353	131977605	131977684	131973130	131973170	131978376	131978585
1732	"ENSG00000132305.20_4"	"IMMT"	chr2	-	86380682	86380697	86385714	86385844	86378419	86378643	86386658	86386794
1734	"ENSG00000066044.15_6"	"ELAVL1"	chr19	-	8032448	8032674	8038608	8038762	8023456	8028691	8045966	8046070
1735	"ENSG00000119408.16_6"	"NEK6"	chr9	+	127089616	127089724	127101849	127101944	127088608	127088717	127109987	127110076
1780	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70278334	70278437	70280862	70280924	70259264	70259387	70282787	70283042
1781	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70278334	70278437	70280862	70280944	70259264	70259387	70282845	70283042
1782	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70278334	70278437	70280862	70280947	70259264	70259387	70282845	70283042
1783	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70278334	70278437	70280862	70280924	70259264	70259387	70286774	70286812
1784	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70278334	70278437	70280862	70280924	70259264	70259387	70310669	70310819
1785	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70278334	70278437	70280862	70280947	70259264	70259387	70310669	70310819
1786	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70278334	70278437	70280862	70280924	70259269	70259387	70282845	70283042
1789	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70280862	70280924	70282845	70283042	70278334	70278437	70310669	70310819
1792	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70280862	70280947	70282845	70283042	70278334	70278437	70310669	70310819
1824	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70286774	70286812	70310669	70310819	70282748	70283042	70312678	70312756
1829	"ENSG00000179818.14_6"	"PCBP1-AS1"	chr2	-	70304432	70304513	70310669	70310819	70282748	70283042	70312678	70312756
1840	"ENSG00000124198.9_4"	"ARFGEF2"	chr20	+	47582408	47582560	47585683	47585814	47580366	47580435	47587656	47587891
1841	"ENSG00000124198.9_4"	"ARFGEF2"	chr20	+	47588862	47588962	47591302	47591411	47587656	47587891	47592552	47592736
1842	"ENSG00000124198.9_4"	"ARFGEF2"	chr20	+	47635420	47635535	47639587	47639718	47634032	47634087	47641849	47642018
1845	"ENSG00000205339.10_4"	"IPO7"	chr11	+	9450086	9450176	9450577	9450743	9446692	9446809	9451220	9451381
1846	"ENSG00000205339.10_4"	"IPO7"	chr11	+	9452421	9452550	9455116	9455183	9451220	9451381	9455267	9455393
1848	"ENSG00000248487.9_5"	"ABHD14A"	chr3	+	52012274	52012390	52014408	52014644	52011886	52012098	52014851	52015212
1851	"ENSG00000091009.8_5"	"RBM27"	chr5	+	145631273	145631438	145634505	145634655	145616860	145616995	145638011	145638156
1852	"ENSG00000091009.8_5"	"RBM27"	chr5	+	145634505	145634655	145638011	145638156	145616860	145616995	145640307	145640461
1853	"ENSG00000091009.8_5"	"RBM27"	chr5	+	145634505	145634655	145638011	145638156	145631273	145631438	145640307	145640461
1854	"ENSG00000091009.8_5"	"RBM27"	chr5	+	145641072	145641369	145643053	145643194	145640307	145640461	145647211	145647331
1857	"ENSG00000137207.12_8"	"YIPF3"	chr6	-	43480498	43480612	43480806	43480938	43480177	43480301	43481096	43481189
1858	"ENSG00000137207.12_8"	"YIPF3"	chr6	-	43480498	43480612	43480806	43480836	43480192	43480301	43481096	43481189
