ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2232	"ENSG00000244541.6_6"	"LINC01213"	chr3	+	149956486	149956785	149956486	149956617	149956721	149956785
2233	"ENSG00000243649.9_5"	"CFB"	chr6	+	31915721	31916289	31915721	31915858	31916150	31916289
2234	"ENSG00000243649.9_5"	"CFB"	chr6	+	31918062	31918549	31918062	31918180	31918395	31918549
2235	"ENSG00000243649.9_5"	"CFB"	chr6	+	31919331	31919861	31919331	31919381	31919651	31919861
2236	"ENSG00000271171.3_10"	"AC008555.5"	chr19	-	35393105	35393987	35393105	35393383	35393868	35393987
2237	"ENSG00000162601.11_6"	"MYSM1"	chr1	-	59127077	59129194	59127077	59127183	59129121	59129194
2238	"ENSG00000171634.18_7"	"BPTF"	chr17	+	65889485	65889841	65889485	65889794	65889795	65889841
2239	"ENSG00000144908.14_5"	"ALDH1L1"	chr3	-	125822415	125824768	125822415	125822689	125824568	125824768
2240	"ENSG00000042429.12_5"	"MED17"	chr11	+	93526893	93527201	93526893	93527030	93527116	93527201
2241	"ENSG00000042429.12_5"	"MED17"	chr11	+	93528073	93529706	93528073	93528226	93529575	93529706
2242	"ENSG00000042429.12_5"	"MED17"	chr11	+	93540666	93543042	93540666	93540801	93542882	93543042
2243	"ENSG00000042429.12_5"	"MED17"	chr11	+	93542882	93545544	93542882	93543042	93545018	93545544
2244	"ENSG00000180801.14_6"	"ARSJ"	chr4	-	114899592	114900803	114899592	114900248	114900611	114900803
2245	"ENSG00000118762.8_4"	"PKD2"	chr4	+	88986525	88987031	88986525	88986647	88986913	88987031
2246	"ENSG00000151092.17_8"	"NGLY1"	chr3	-	25777799	25778946	25777799	25777891	25778824	25778946
2247	"ENSG00000166482.12_5"	"MFAP4"	chr17	-	19288411	19288767	19288411	19288594	19288670	19288767
2248	"ENSG00000106012.18_6"	"IQCE"	chr7	+	2611159	2611288	2611159	2611179	2611238	2611288
2249	"ENSG00000158796.17_7"	"DEDD"	chr1	-	161093927	161094316	161093927	161094000	161094129	161094316
2250	"ENSG00000158796.17_7"	"DEDD"	chr1	-	161093927	161094316	161093927	161094000	161094203	161094316
2251	"ENSG00000165125.21_9"	"TRPV6"	chr7	-	142571200	142571895	142571200	142571469	142571828	142571895
2252	"ENSG00000165125.21_9"	"TRPV6"	chr7	-	142572243	142572733	142572243	142572409	142572656	142572733
2253	"ENSG00000165125.21_9"	"TRPV6"	chr7	-	142574894	142575526	142574894	142575032	142575403	142575526
2254	"ENSG00000131788.16_5"	"PIAS3"	chr1	+	145578061	145578479	145578061	145578295	145578400	145578479
2255	"ENSG00000131788.16_5"	"PIAS3"	chr1	+	145578061	145578721	145578061	145578479	145578636	145578721
2256	"ENSG00000131788.16_5"	"PIAS3"	chr1	+	145584798	145586546	145584798	145584836	145585355	145586546
2257	"ENSG00000181036.14_4"	"FCRL6"	chr1	+	159778750	159779035	159778750	159778850	159778986	159779035
2258	"ENSG00000175203.15_6"	"DCTN2"	chr12	-	57926766	57927086	57926766	57926805	57927020	57927086
2259	"ENSG00000253658.6_8"	"LINC01592"	chr8	-	69794193	69794615	69794193	69794293	69794390	69794615
2260	"ENSG00000178035.12_5"	"IMPDH2"	chr3	-	49061757	49062235	49061757	49061837	49061927	49062235
2261	"ENSG00000178035.12_5"	"IMPDH2"	chr3	-	49061927	49062235	49061927	49062011	49062091	49062235
2262	"ENSG00000178035.12_5"	"IMPDH2"	chr3	-	49064119	49064480	49064119	49064319	49064392	49064480
2263	"ENSG00000178035.12_5"	"IMPDH2"	chr3	-	49065863	49066239	49065863	49065965	49066190	49066239
2264	"ENSG00000166793.12_6"	"YPEL4"	chr11	-	57413769	57414267	57413769	57413878	57414223	57414267
2265	"ENSG00000129460.16_7"	"NGDN"	chr14	+	23944379	23944851	23944379	23944517	23944766	23944851
2266	"ENSG00000129460.16_7"	"NGDN"	chr14	+	23944379	23945361	23944379	23944517	23945237	23945361
2267	"ENSG00000129460.16_7"	"NGDN"	chr14	+	23946408	23946769	23946408	23946565	23946711	23946769
2268	"ENSG00000231666.7_7"	"LINC01704"	chr1	-	158101829	158102446	158101829	158102191	158102363	158102446
2269	"ENSG00000231666.7_7"	"LINC01704"	chr1	-	158101835	158102983	158101835	158102191	158102904	158102983
2270	"ENSG00000032444.16_7"	"PNPLA6"	chr19	+	7607646	7607970	7607646	7607814	7607892	7607970
2271	"ENSG00000232080.5_7"	"AL662789.1"	chr6	+	32685805	32686217	32685805	32685924	32686182	32686217
2272	"ENSG00000171914.16_4"	"TLN2"	chr15	+	63045971	63047892	63045971	63046115	63047730	63047892
2273	"ENSG00000129911.9_6"	"KLF16"	chr19	-	1852397	1854759	1852397	1852594	1854279	1854759
2274	"ENSG00000158887.18_9"	"MPZ"	chr1	-	161274524	161275767	161274524	161275079	161275323	161275767
2275	"ENSG00000170037.14_7"	"CNTROB"	chr17	+	7847440	7847956	7847440	7847566	7847793	7847956
2276	"ENSG00000170037.14_7"	"CNTROB"	chr17	+	7851804	7852455	7851804	7851937	7852402	7852455
2277	"ENSG00000227057.10_6"	"WDR46"	chr6	-	33246884	33247387	33246884	33247151	33247273	33247387
2278	"ENSG00000227057.10_6"	"WDR46"	chr6	-	33248204	33248764	33248204	33248299	33248450	33248764
2279	"ENSG00000227057.10_6"	"WDR46"	chr6	-	33255924	33256247	33255924	33256012	33256134	33256247
2280	"ENSG00000154743.18_7"	"TSEN2"	chr3	+	12544760	12545283	12544760	12544968	12545145	12545283
2281	"ENSG00000154743.18_7"	"TSEN2"	chr3	+	12571260	12573158	12571260	12571372	12573068	12573158
2282	"ENSG00000168259.17_8"	"DNAJC7"	chr17	-	40139836	40140914	40139836	40139923	40140749	40140914
2283	"ENSG00000168259.17_8"	"DNAJC7"	chr17	-	40139836	40140914	40139836	40139928	40140749	40140914
2284	"ENSG00000228793.2_8"	"AL033523.1"	chr6	-	3653454	3655029	3653454	3653539	3654615	3655029
2285	"ENSG00000160781.17_6"	"PAQR6"	chr1	-	156215572	156216041	156215572	156215778	156215913	156216041
2286	"ENSG00000255104.8_10"	"AC005324.4"	chr17	+	15603361	15603680	15603361	15603482	15603586	15603680
2287	"ENSG00000163479.14_7"	"SSR2"	chr1	-	155981600	155982356	155981600	155981678	155982175	155982356
2288	"ENSG00000163479.14_7"	"SSR2"	chr1	-	155981600	155982356	155981600	155981678	155982185	155982356
2289	"ENSG00000118308.15_10"	"LRMP"	chr12	+	25232331	25232697	25232331	25232396	25232589	25232697
2290	"ENSG00000118308.15_10"	"LRMP"	chr12	+	25232331	25232697	25232331	25232396	25232635	25232697
2291	"ENSG00000116584.20_8"	"ARHGEF2"	chr1	-	155920619	155921063	155920619	155920663	155920664	155921063
2292	"ENSG00000132680.11_7"	"KHDC4"	chr1	-	155882835	155885755	155882835	155884111	155885663	155885755
2293	"ENSG00000185040.13_6"	"SPDYE16"	chr7	-	76163192	76163436	76163192	76163292	76163373	76163436
2294	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155294892	155295281	155294892	155294969	155295106	155295281
2295	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296370	155296923
2296	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296400	155296923
2297	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296688	155296923
2298	"ENSG00000118194.20_8"	"TNNT2"	chr1	-	201334737	201335999	201334737	201334798	201335965	201335999
2299	"ENSG00000118194.20_8"	"TNNT2"	chr1	-	201341154	201341283	201341154	201341169	201341272	201341283
2300	"ENSG00000173171.14_5"	"MTX1"	chr1	+	155180338	155182010	155180338	155180418	155181917	155182010
2301	"ENSG00000163463.12_5"	"KRTCAP2"	chr1	-	155142266	155144965	155142266	155142333	155144826	155144965
2302	"ENSG00000163463.12_5"	"KRTCAP2"	chr1	-	155145040	155145368	155145040	155145104	155145213	155145368
2303	"ENSG00000169242.12_4"	"EFNA1"	chr1	+	155105978	155106256	155105978	155106044	155106205	155106256
2304	"ENSG00000182586.9_4"	"LINC00334"	chr21	+	46678365	46679200	46678365	46678628	46678964	46679200
2305	"ENSG00000196118.12_8"	"CCDC189"	chr16	-	30770332	30770568	30770332	30770422	30770498	30770568
2306	"ENSG00000196118.12_8"	"CCDC189"	chr16	-	30770662	30771045	30770662	30770779	30770974	30771045
2307	"ENSG00000196118.12_8"	"CCDC189"	chr16	-	30770662	30771045	30770662	30770878	30770974	30771045
2308	"ENSG00000196118.12_8"	"CCDC189"	chr16	-	30771604	30771989	30771604	30771774	30771926	30771989
2309	"ENSG00000077463.15_9"	"SIRT6"	chr19	-	4175024	4175757	4175024	4175108	4175676	4175757
2310	"ENSG00000077463.15_9"	"SIRT6"	chr19	-	4175024	4175757	4175024	4175148	4175676	4175757
2311	"ENSG00000077463.15_9"	"SIRT6"	chr19	-	4175024	4175934	4175024	4175148	4175838	4175934
2312	"ENSG00000077463.15_9"	"SIRT6"	chr19	-	4175024	4175934	4175024	4175757	4175838	4175934
2313	"ENSG00000160710.17_9"	"ADAR"	chr1	-	154557692	154558341	154557692	154557820	154558228	154558341
2314	"ENSG00000160710.17_9"	"ADAR"	chr1	-	154560600	154561149	154560600	154560734	154561026	154561149
2315	"ENSG00000160710.17_9"	"ADAR"	chr1	-	154573516	154575102	154573516	154574724	154574860	154575102
2316	"ENSG00000125863.20_6"	"MKKS"	chr20	-	10393177	10394579	10393177	10393348	10394443	10394579
2317	"ENSG00000233058.2_7"	"LINC00884"	chr3	+	194207874	194209455	194207874	194207901	194208582	194209455
2318	"ENSG00000233058.2_7"	"LINC00884"	chr3	+	194207868	194209455	194207868	194207901	194209327	194209455
2319	"ENSG00000198736.11_7"	"MSRB1"	chr16	-	1990778	1991406	1990778	1990893	1991257	1991406
2320	"ENSG00000175110.11_6"	"MRPS22"	chr3	+	139069020	139069902	139069020	139069164	139069818	139069902
2321	"ENSG00000175110.11_6"	"MRPS22"	chr3	+	139069020	139069902	139069020	139069164	139069872	139069902
2322	"ENSG00000172771.12_6"	"EFCAB12"	chr3	-	129121365	129123246	129121365	129121421	129123091	129123246
2323	"ENSG00000172771.12_6"	"EFCAB12"	chr3	-	129121365	129123246	129121365	129121422	129123092	129123246
2324	"ENSG00000172771.12_6"	"EFCAB12"	chr3	-	129130000	129134244	129130000	129130197	129134087	129134244
2325	"ENSG00000143543.15_6"	"JTB"	chr1	-	153949168	153949489	153949168	153949251	153949451	153949489
2326	"ENSG00000101557.15_5"	"USP14"	chr18	+	209970	210493	209970	210031	210385	210493
2327	"ENSG00000143578.16_6"	"CREB3L4"	chr1	+	153941405	153941931	153941405	153941652	153941809	153941931
2328	"ENSG00000143578.16_6"	"CREB3L4"	chr1	+	153945219	153945554	153945219	153945312	153945447	153945554
2329	"ENSG00000198837.10_7"	"DENND4B"	chr1	-	153903014	153903540	153903014	153903079	153903167	153903540
2330	"ENSG00000198837.10_7"	"DENND4B"	chr1	-	153903167	153903540	153903167	153903333	153903422	153903540
2331	"ENSG00000145916.19_7"	"RMND5B"	chr5	+	177569583	177569993	177569583	177569729	177569852	177569993
2332	"ENSG00000145916.19_7"	"RMND5B"	chr5	+	177570627	177571109	177570627	177570728	177570942	177571109
2333	"ENSG00000160679.13_5"	"CHTOP"	chr1	+	153609047	153610924	153609047	153609129	153610770	153610924
2334	"ENSG00000063587.15_5"	"ZNF275"	chrX	+	152612276	152618384	152612276	152613113	152613211	152618384
2335	"ENSG00000187922.14_7"	"LCN10"	chr9	-	139634401	139635395	139634401	139634500	139635287	139635395
2336	"ENSG00000213930.12_6"	"GALT"	chr9	+	34647085	34647564	34647085	34647255	34647471	34647564
2337	"ENSG00000213930.12_6"	"GALT"	chr9	+	34647085	34647564	34647085	34647255	34647488	34647564
2338	"ENSG00000213930.12_6"	"GALT"	chr9	+	34647085	34647564	34647085	34647255	34647537	34647564
2339	"ENSG00000213930.12_6"	"GALT"	chr9	+	34647488	34647702	34647488	34647564	34647653	34647702
2340	"ENSG00000213930.12_6"	"GALT"	chr9	+	34647085	34647958	34647085	34647255	34647828	34647958
2341	"ENSG00000213930.12_6"	"GALT"	chr9	+	34647488	34647958	34647488	34647564	34647828	34647958
2342	"ENSG00000213930.12_6"	"GALT"	chr9	+	34647488	34647958	34647488	34647702	34647828	34647958
2343	"ENSG00000213930.12_6"	"GALT"	chr9	+	34647085	34648168	34647085	34647255	34648044	34648168
2344	"ENSG00000213930.12_6"	"GALT"	chr9	+	34647085	34648168	34647085	34647255	34648111	34648168
2345	"ENSG00000213930.12_6"	"GALT"	chr9	+	34647085	34648168	34647085	34647958	34648111	34648168
2346	"ENSG00000213930.12_6"	"GALT"	chr9	+	34648330	34648891	34648330	34648453	34648758	34648891
2347	"ENSG00000213930.12_6"	"GALT"	chr9	+	34648758	34649078	34648758	34648891	34648994	34649078
2348	"ENSG00000213930.12_6"	"GALT"	chr9	+	34648758	34649078	34648758	34648904	34648994	34649078
2349	"ENSG00000213445.10_5"	"SIPA1"	chr11	+	65413926	65414536	65413926	65414134	65414440	65414536
2350	"ENSG00000142347.19_9"	"MYO1F"	chr19	-	8591336	8591819	8591336	8591485	8591672	8591819
2351	"ENSG00000142347.19_9"	"MYO1F"	chr19	-	8618022	8618321	8618022	8618112	8618233	8618321
2352	"ENSG00000142347.19_9"	"MYO1F"	chr19	-	8619360	8619627	8619360	8619455	8619537	8619627
2353	"ENSG00000163518.11_5"	"FCRL4"	chr1	-	157548263	157548642	157548263	157548332	157548559	157548642
2354	"ENSG00000226571.2_7"	"AL592429.2"	chr6	+	139607981	139608444	139607981	139608039	139608146	139608444
2355	"ENSG00000279249.3_7"	"AC007614.1"	chr16	+	49321277	49323566	49321277	49321386	49321630	49323566
2356	"ENSG00000279249.3_7"	"AC007614.1"	chr16	+	49321277	49323566	49321277	49321386	49321740	49323566
2357	"ENSG00000279249.3_7"	"AC007614.1"	chr16	+	49321277	49323566	49321277	49321386	49323314	49323566
2358	"ENSG00000279249.3_7"	"AC007614.1"	chr16	+	49321740	49323566	49321740	49321900	49323314	49323566
2359	"ENSG00000279249.3_7"	"AC007614.1"	chr16	+	49321277	49323566	49321277	49321386	49323354	49323566
2360	"ENSG00000279249.3_7"	"AC007614.1"	chr16	+	49321277	49323566	49321277	49321386	49323448	49323566
2361	"ENSG00000279249.3_7"	"AC007614.1"	chr16	+	49321630	49323566	49321630	49321900	49323448	49323566
2362	"ENSG00000177000.13_8"	"MTHFR"	chr1	-	11854785	11855405	11854785	11854920	11855154	11855405
2363	"ENSG00000177000.13_8"	"MTHFR"	chr1	-	11862937	11863583	11862937	11863183	11863461	11863583
2364	"ENSG00000177000.13_8"	"MTHFR"	chr1	-	11862937	11863583	11862937	11863186	11863461	11863583
2365	"ENSG00000177000.13_8"	"MTHFR"	chr1	-	11862937	11864589	11862937	11863186	11863855	11864589
2366	"ENSG00000143450.17_9"	"OAZ3"	chr1	+	151739638	151739775	151739638	151739681	151739682	151739775
2367	"ENSG00000143450.17_9"	"OAZ3"	chr1	+	151739638	151739775	151739638	151739699	151739700	151739775
2368	"ENSG00000090097.21_9"	"PCBP4"	chr3	-	51993910	51994336	51993910	51994039	51994204	51994336
2369	"ENSG00000090097.21_9"	"PCBP4"	chr3	-	51994541	51994914	51994541	51994653	51994881	51994914
2370	"ENSG00000090097.21_9"	"PCBP4"	chr3	-	51994541	51994914	51994541	51994658	51994881	51994914
2371	"ENSG00000175707.9_5"	"KDF1"	chr1	-	27277832	27278903	27277832	27278532	27278650	27278903
2372	"ENSG00000143442.22_9"	"POGZ"	chr1	-	151379082	151379499	151379082	151379107	151379386	151379499
2373	"ENSG00000163703.19_5"	"CRELD1"	chr3	+	9975517	9976296	9975517	9975604	9976103	9976296
2374	"ENSG00000163703.19_5"	"CRELD1"	chr3	+	9984760	9985199	9984760	9984837	9985064	9985199
2375	"ENSG00000163703.19_5"	"CRELD1"	chr3	+	9984760	9985199	9984760	9984856	9985064	9985199
2376	"ENSG00000163703.19_5"	"CRELD1"	chr3	+	9984760	9985199	9984760	9984937	9985165	9985199
2377	"ENSG00000235050.6_9"	"MLIP-AS1"	chr6	-	53912089	53912392	53912089	53912212	53912310	53912392
2378	"ENSG00000075624.16_8"	"ACTB"	chr7	-	5567911	5569031	5567911	5568302	5568791	5569031
2379	"ENSG00000075624.16_8"	"ACTB"	chr7	-	5567911	5569031	5567911	5568350	5568791	5569031
2380	"ENSG00000075624.16_8"	"ACTB"	chr7	-	5568791	5569294	5568791	5569031	5569165	5569294
2381	"ENSG00000230461.9_9"	"PROX1-AS1"	chr1	-	214089277	214089442	214089277	214089321	214089415	214089442
2382	"ENSG00000159352.16_5"	"PSMD4"	chr1	+	151237307	151237710	151237307	151237394	151237641	151237710
2383	"ENSG00000159352.16_5"	"PSMD4"	chr1	+	151238479	151238915	151238479	151238588	151238783	151238915
2384	"ENSG00000159352.16_5"	"PSMD4"	chr1	+	151238479	151238915	151238479	151238597	151238783	151238915
2385	"ENSG00000170515.14_7"	"PA2G4"	chr12	+	56500773	56501040	56500773	56500879	56500970	56501040
2386	"ENSG00000072163.19_6"	"LIMS2"	chr2	-	128397644	128397893	128397644	128397720	128397844	128397893
2387	"ENSG00000072163.19_6"	"LIMS2"	chr2	-	128397844	128398563	128397844	128397893	128398470	128398563
2388	"ENSG00000072163.19_6"	"LIMS2"	chr2	-	128398470	128400647	128398470	128398563	128400497	128400647
2389	"ENSG00000072163.19_6"	"LIMS2"	chr2	-	128411997	128412470	128411997	128412118	128412403	128412470
2390	"ENSG00000146247.14_6"	"PHIP"	chr6	-	79665329	79668317	79665329	79665399	79668191	79668317
2391	"ENSG00000186470.14_6"	"BTN3A2"	chr6	+	26368217	26368495	26368217	26368278	26368405	26368495
2392	"ENSG00000186470.14_6"	"BTN3A2"	chr6	+	26368792	26369140	26368792	26368836	26368948	26369140
2393	"ENSG00000186470.14_6"	"BTN3A2"	chr6	+	26373503	26373641	26373503	26373524	26373614	26373641
2394	"ENSG00000087266.17_10"	"SH3BP2"	chr4	+	2826339	2826923	2826339	2826457	2826852	2826923
2395	"ENSG00000087266.17_10"	"SH3BP2"	chr4	+	2833649	2834139	2833649	2833705	2834057	2834139
2396	"ENSG00000087266.17_10"	"SH3BP2"	chr4	+	2834716	2836016	2834716	2834776	2835423	2836016
2397	"ENSG00000164080.13_4"	"RAD54L2"	chr3	+	51664287	51664947	51664287	51664404	51664720	51664947
2398	"ENSG00000164080.13_4"	"RAD54L2"	chr3	+	51672159	51673686	51672159	51672337	51673434	51673686
2399	"ENSG00000122557.10_7"	"HERPUD2"	chr7	-	35733793	35734745	35733793	35734237	35734410	35734745
2400	"ENSG00000157060.16_6"	"SHCBP1L"	chr1	-	182908310	182908688	182908310	182908529	182908601	182908688
2401	"ENSG00000223501.9_5"	"VPS52"	chr6	-	33232150	33232677	33232150	33232274	33232558	33232677
2402	"ENSG00000135945.10_6"	"REV1"	chr2	-	100018706	100019263	100018706	100018809	100019106	100019263
2403	"ENSG00000124104.19_4"	"SNX21"	chr20	+	44469277	44471520	44469277	44469419	44470671	44471520
2404	"ENSG00000176978.14_6"	"DPP7"	chr9	-	140008694	140009028	140008694	140008830	140008914	140009028
2405	"ENSG00000176978.14_6"	"DPP7"	chr9	-	140008694	140009028	140008694	140008834	140008914	140009028
2406	"ENSG00000014914.21_5"	"MTMR11"	chr1	-	149902256	149902857	149902256	149902439	149902683	149902857
2407	"ENSG00000014914.21_5"	"MTMR11"	chr1	-	149905502	149905835	149905502	149905591	149905747	149905835
2408	"ENSG00000254863.2_9"	"LINC02744"	chr11	-	119858660	119859610	119858660	119858936	119859299	119859610
2409	"ENSG00000109113.20_9"	"RAB34"	chr17	-	27042658	27042919	27042658	27042723	27042817	27042919
2410	"ENSG00000198925.12_8"	"ATG9A"	chr2	-	220092491	220092775	220092491	220092535	220092643	220092775
2411	"ENSG00000148337.21_8"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941183	130941267	130941694
2412	"ENSG00000148337.21_8"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941183	130941351	130941694
2413	"ENSG00000148337.21_8"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941183	130941522	130941694
2414	"ENSG00000148337.21_8"	"CIZ1"	chr9	-	130940987	130941694	130940987	130941183	130941651	130941694
2415	"ENSG00000171564.11_3"	"FGB"	chr4	+	155486337	155487151	155486337	155486387	155486959	155487151
2416	"ENSG00000185024.17_10"	"BRF1"	chr14	-	105677458	105678501	105677458	105677630	105678449	105678501
2417	"ENSG00000185024.17_10"	"BRF1"	chr14	-	105685487	105686467	105685487	105685569	105686405	105686467
2418	"ENSG00000185024.17_10"	"BRF1"	chr14	-	105685487	105686467	105685487	105685635	105686405	105686467
2419	"ENSG00000172432.19_7"	"GTPBP2"	chr6	-	43588226	43589527	43588226	43589253	43589458	43589527
2420	"ENSG00000172432.19_7"	"GTPBP2"	chr6	-	43588226	43589527	43588226	43589253	43589497	43589527
2421	"ENSG00000172432.19_7"	"GTPBP2"	chr6	-	43588226	43589904	43588226	43589527	43589739	43589904
2422	"ENSG00000172432.19_7"	"GTPBP2"	chr6	-	43592624	43593297	43592624	43592799	43593099	43593297
2423	"ENSG00000095397.16_8"	"WHRN"	chr9	-	117187267	117188693	117187267	117187304	117188490	117188693
2424	"ENSG00000241852.10_6"	"C8orf58"	chr8	+	22459484	22459825	22459484	22459593	22459712	22459825
2425	"ENSG00000049283.18_8"	"EPN3"	chr17	+	48613781	48614479	48613781	48613986	48614068	48614479
2426	"ENSG00000183474.15_3"	"GTF2H2C"	chr5	+	68874538	68874935	68874538	68874629	68874847	68874935
2427	"ENSG00000198034.11_5"	"RPS4X"	chrX	-	71493650	71495000	71493650	71493822	71494902	71495000
2428	"ENSG00000159214.13_5"	"CCDC24"	chr1	+	44457518	44458059	44457518	44457676	44457824	44458059
2429	"ENSG00000159214.13_5"	"CCDC24"	chr1	+	44457518	44458059	44457518	44457676	44457883	44458059
2430	"ENSG00000159214.13_5"	"CCDC24"	chr1	+	44459561	44460834	44459561	44459636	44460779	44460834
2431	"ENSG00000159214.13_5"	"CCDC24"	chr1	+	44461272	44461528	44461272	44461342	44461449	44461528
2432	"ENSG00000049656.14_5"	"CLPTM1L"	chr5	-	1321749	1321934	1321749	1321794	1321878	1321934
2433	"ENSG00000049656.14_5"	"CLPTM1L"	chr5	-	1324877	1325931	1324877	1324928	1325865	1325931
2434	"ENSG00000105664.11_6"	"COMP"	chr19	-	18901658	18902114	18901658	18901744	18901999	18902114
2435	"ENSG00000066056.14_4"	"TIE1"	chr1	+	43770521	43771014	43770521	43770836	43770903	43771014
2436	"ENSG00000065357.20_5"	"DGKA"	chr12	+	56332698	56333089	56332698	56332773	56332969	56333089
