ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
9848	"ENSG00000100889.12_4"	"PCK2"	chr14	+	24567411	24567887	24567683	24567887	24566100	24566346
9853	"ENSG00000100911.16_6"	"PSME2"	chr14	-	24613608	24614364	24613608	24613677	24614451	24614482
9886	"ENSG00000246985.8_8"	"SOCS2-AS1"	chr12	-	93938846	93939174	93938846	93939134	93959388	93959520
9892	"ENSG00000123562.17_8"	"MORF4L2"	chrX	-	102933426	102933548	102933426	102933528	102940098	102940188
9894	"ENSG00000123562.17_8"	"MORF4L2"	chrX	-	102933426	102933579	102933426	102933548	102940098	102940188
9902	"ENSG00000185761.11_5"	"ADAMTSL5"	chr19	-	1510843	1511159	1510843	1510916	1511623	1511771
9906	"ENSG00000224660.2_7"	"SH3BP5-AS1"	chr3	+	15300052	15302089	15300140	15302089	15299615	15299690
9907	"ENSG00000165525.18_5"	"NEMF"	chr14	-	50281471	50281575	50281471	50281525	50292584	50292673
9921	"ENSG00000100526.20_6"	"CDKN3"	chr14	+	54884565	54884669	54884568	54884669	54878201	54878424
9927	"ENSG00000100359.21_5"	"SGSM3"	chr22	+	40803204	40803572	40803416	40803572	40803020	40803075
9956	"ENSG00000172262.11_6"	"ZNF131"	chr5	+	43122140	43122279	43122145	43122279	43121021	43121225
9957	"ENSG00000172262.11_6"	"ZNF131"	chr5	+	43161350	43162033	43161810	43162033	43123310	43123352
9967	"ENSG00000182944.17_6"	"EWSR1"	chr22	+	29684594	29687588	29687550	29687588	29682911	29683123
9969	"ENSG00000182944.17_6"	"EWSR1"	chr22	+	29687550	29687588	29687553	29687588	29684975	29685051
9993	"ENSG00000142676.14_7"	"RPL11"	chr1	+	24019098	24019249	24019101	24019249	24018310	24018550
9994	"ENSG00000142676.14_7"	"RPL11"	chr1	+	24021149	24022398	24022287	24022398	24020296	24020403
10000	"ENSG00000164066.13_4"	"INTU"	chr4	+	128606596	128609022	128608895	128609022	128605563	128605641
10001	"ENSG00000164066.13_4"	"INTU"	chr4	+	128608832	128609022	128608895	128609022	128605563	128605641
10002	"ENSG00000140043.11_4"	"PTGR2"	chr14	+	74343700	74346879	74346757	74346879	74340725	74340917
10027	"ENSG00000100764.14_6"	"PSMC1"	chr14	+	90730005	90730191	90730144	90730191	90729661	90729786
10032	"ENSG00000143416.21_8"	"SELENBP1"	chr1	-	151338243	151338929	151338243	151338322	151339197	151339380
10035	"ENSG00000143416.21_8"	"SELENBP1"	chr1	-	151341479	151342245	151341479	151341665	151345113	151345181
10037	"ENSG00000272690.6_7"	"LINC02018"	chr3	+	75492658	75492797	75492662	75492797	75484484	75484564
10052	"ENSG00000031823.14_6"	"RANBP3"	chr19	-	5957928	5957984	5957928	5957979	5974360	5974442
10057	"ENSG00000182472.9_8"	"CAPN12"	chr19	-	39224342	39224580	39224342	39224421	39225452	39225510
10062	"ENSG00000152601.17_6"	"MBNL1"	chr3	+	152165408	152165562	152165513	152165562	152164492	152164546
10087	"ENSG00000146067.16_7"	"FAM193B"	chr5	-	176965905	176966148	176965905	176966043	176974168	176974229
10093	"ENSG00000022976.15_6"	"ZNF839"	chr14	+	102807659	102808704	102808439	102808704	102805430	102805566
10104	"ENSG00000141380.14_7"	"SS18"	chr18	-	23658974	23659110	23658974	23659089	23667464	23667541
10141	"ENSG00000169738.8_6"	"DCXR"	chr17	-	79994066	79994198	79994066	79994184	79994419	79994519
10142	"ENSG00000169738.8_6"	"DCXR"	chr17	-	79994066	79994324	79994066	79994184	79994419	79994519
10143	"ENSG00000169738.8_6"	"DCXR"	chr17	-	79994066	79994324	79994066	79994198	79994419	79994519
10144	"ENSG00000169738.8_6"	"DCXR"	chr17	-	79994066	79994324	79994066	79994184	79994596	79994639
10145	"ENSG00000169738.8_6"	"DCXR"	chr17	-	79994066	79994519	79994066	79994184	79994596	79994639
10146	"ENSG00000169738.8_6"	"DCXR"	chr17	-	79994066	79994519	79994066	79994324	79994596	79994639
10154	"ENSG00000114062.21_9"	"UBE3A"	chr15	-	25652213	25652409	25652213	25652284	25654234	25654354
10172	"ENSG00000186281.12_7"	"GPAT2"	chr2	-	96688705	96689188	96688705	96688771	96689670	96689748
10183	"ENSG00000198826.11_6"	"ARHGAP11A"	chr15	+	32925179	32925309	32925263	32925309	32921795	32921876
10193	"ENSG00000229404.6_8"	"LINC00858"	chr10	+	86051162	86051893	86051803	86051893	86049501	86049636
10203	"ENSG00000128944.13_7"	"KNSTRN"	chr15	+	40678562	40678695	40678605	40678695	40674921	40675245
10216	"ENSG00000174197.16_3"	"MGA"	chr15	+	42032103	42032401	42032250	42032401	42028378	42028566
10217	"ENSG00000174197.16_3"	"MGA"	chr15	+	42032103	42032401	42032250	42032401	42028378	42028896
10223	"ENSG00000168970.22_4"	"JMJD7-PLA2G4B"	chr15	+	42129265	42132428	42132222	42132428	42128672	42128749
10224	"ENSG00000168970.22_4"	"JMJD7-PLA2G4B"	chr15	+	42129265	42132428	42132355	42132428	42128672	42128749
10225	"ENSG00000168970.22_4"	"JMJD7-PLA2G4B"	chr15	+	42132222	42132428	42132355	42132428	42128672	42128749
10245	"ENSG00000111581.10_7"	"NUP107"	chr12	+	69090598	69090702	69090630	69090702	69084410	69084526
10262	"ENSG00000205771.6_5"	"CATSPER2P1"	chr15	-	44037219	44037368	44037219	44037365	44038245	44038500
10283	"ENSG00000140280.14_5"	"LYSMD2"	chr15	-	52016986	52017318	52016986	52017188	52029546	52029852
10288	"ENSG00000130332.15_7"	"LSM7"	chr19	-	2324123	2324195	2324123	2324191	2324740	2324905
10289	"ENSG00000130332.15_7"	"LSM7"	chr19	-	2324123	2324195	2324123	2324191	2325978	2326138
10306	"ENSG00000137878.17_6"	"GCOM1"	chr15	+	58000911	58001556	58001382	58001556	57998689	57999153
10313	"ENSG00000128915.12_8"	"ICE2"	chr15	-	60770766	60770849	60770766	60770836	60771270	60771331
10318	"ENSG00000178295.15_6"	"GEN1"	chr2	+	17941178	17941371	17941195	17941371	17935124	17935234
10323	"ENSG00000138614.15_7"	"INTS14"	chr15	-	65897466	65897574	65897466	65897570	65899496	65899780
10325	"ENSG00000081154.12_4"	"PCNP"	chr3	+	101298633	101298848	101298685	101298848	101293684	101293777
10330	"ENSG00000129255.16_5"	"MPDU1"	chr17	+	7489263	7489396	7489268	7489396	7487165	7487283
10331	"ENSG00000129255.16_5"	"MPDU1"	chr17	+	7490216	7490589	7490478	7490589	7487169	7487283
10366	"ENSG00000136425.14_6"	"CIB2"	chr15	-	78401576	78401851	78401576	78401724	78402997	78403075
10379	"ENSG00000140395.9_8"	"WDR61"	chr15	-	78584957	78585227	78584957	78585130	78587287	78587315
10402	"ENSG00000197563.11_7"	"PIGN"	chr18	-	59815446	59815571	59815446	59815486	59824361	59824460
10411	"ENSG00000140525.18_7"	"FANCI"	chr15	+	89824995	89826481	89826366	89826481	89824400	89824531
10417	"ENSG00000095059.16_7"	"DHPS"	chr19	-	12786830	12786919	12786830	12786892	12787921	12788025
10419	"ENSG00000095059.16_7"	"DHPS"	chr19	-	12786830	12786956	12786830	12786919	12787921	12788025
10430	"ENSG00000137337.15_7"	"MDC1"	chr6	-	30681579	30681960	30681579	30681709	30682816	30682955
10434	"ENSG00000196547.15_8"	"MAN2A2"	chr15	+	91449074	91449246	91449151	91449246	91448808	91448919
10435	"ENSG00000196547.15_8"	"MAN2A2"	chr15	+	91449074	91449246	91449151	91449246	91448808	91448953
10441	"ENSG00000196547.15_8"	"MAN2A2"	chr15	+	91461423	91461618	91461464	91461618	91459352	91459486
10446	"ENSG00000129657.16_9"	"SEC14L1"	chr17	+	75138727	75138832	75138731	75138832	75137151	75137189
10467	"ENSG00000198825.15_8"	"INPP5F"	chr10	+	121567379	121567572	121567443	121567572	121564895	121564973
10483	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	718352	718411	718357	718411	718104	718154
10488	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	718655	718699	718658	718699	718487	718569
10492	"ENSG00000140983.14_5"	"RHOT2"	chr16	+	721859	722181	722083	722181	721696	721781
10493	"ENSG00000103253.18_4"	"HAGHL"	chr16	+	778115	778424	778315	778424	777964	778029
10494	"ENSG00000103253.18_4"	"HAGHL"	chr16	+	778315	778604	778503	778604	777964	778029
10501	"ENSG00000163702.20_7"	"IL17RC"	chr3	+	9960183	9960293	9960218	9960293	9960018	9960093
10516	"ENSG00000140988.16_8"	"RPS2"	chr16	-	2012497	2013257	2012497	2012657	2014276	2014366
10525	"ENSG00000167965.18_7"	"MLST8"	chr16	+	2256358	2256660	2256555	2256660	2256031	2256215
10548	"ENSG00000187109.14_8"	"NAP1L1"	chr12	-	76449812	76449941	76449812	76449938	76453917	76454059
10554	"ENSG00000103426.12_4"	"CORO7-PAM16"	chr16	-	4391368	4391584	4391368	4391505	4405286	4405373
10568	"ENSG00000169016.17_6"	"E2F6"	chr2	-	11593707	11593924	11593707	11593848	11595467	11595600
10598	"ENSG00000170540.15_6"	"ARL6IP1"	chr16	-	18809246	18809366	18809246	18809274	18810044	18810156
10617	"ENSG00000185298.13_5"	"CCDC137"	chr17	+	79637254	79637483	79637259	79637483	79637031	79637058
10630	"ENSG00000197165.11_5"	"SULT1A2"	chr16	-	28603583	28603802	28603583	28603764	28608317	28608371
10641	"ENSG00000168488.18_7"	"ATXN2L"	chr16	+	28848048	28848558	28848071	28848558	28847646	28847811
10656	"ENSG00000156873.16_7"	"PHKG2"	chr16	+	30767675	30767841	30767687	30767841	30764714	30764878
10662	"ENSG00000215041.10_6"	"NEURL4"	chr17	-	7221587	7221993	7221587	7221675	7222368	7222527
10674	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158483023	158483196	158483086	158483196	158480288	158480385
10675	"ENSG00000078269.15_6"	"SYNJ2"	chr6	+	158483023	158483196	158483086	158483196	158480288	158480569
10684	"ENSG00000135976.20_8"	"ANKRD36"	chr2	+	97914880	97915382	97915288	97915382	97913212	97913365
10689	"ENSG00000083799.17_8"	"CYLD"	chr16	+	50783459	50784113	50783486	50784113	50776672	50776733
10697	"ENSG00000178950.17_7"	"GAK"	chr4	-	844723	844872	844723	844805	853393	853510
10733	"ENSG00000103037.12_4"	"SETD6"	chr16	+	58551954	58552135	58552084	58552135	58550105	58550247
10738	"ENSG00000103042.9_6"	"SLC38A7"	chr16	-	58709843	58710250	58709843	58710025	58711229	58711481
10750	"ENSG00000140939.14_6"	"NOL3"	chr16	+	67207764	67207949	67207910	67207949	67205054	67205360
10754	"ENSG00000196155.13_6"	"PLEKHG4"	chr16	+	67316083	67316252	67316103	67316252	67315911	67316010
10764	"ENSG00000102901.13_6"	"CENPT"	chr16	-	67863667	67864451	67863667	67863991	67865118	67865261
10818	"ENSG00000103194.15_6"	"USP10"	chr16	+	84767040	84767109	84767053	84767109	84733609	84733717
10831	"ENSG00000103248.19_9"	"MTHFSD"	chr16	-	86588250	86588357	86588250	86588354	86588647	86588775
10834	"ENSG00000109111.15_5"	"SUPT6H"	chr17	+	27027363	27028146	27027958	27028146	27027190	27027268
10836	"ENSG00000167508.12_6"	"MVD"	chr16	-	88723843	88724437	88723843	88723990	88725057	88725128
10866	"ENSG00000148187.18_5"	"MRRF"	chr9	+	125033142	125033354	125033231	125033354	125027740	125027824
10868	"ENSG00000115594.12_8"	"IL1R1"	chr2	+	102781574	102781764	102781684	102781764	102781233	102781468
10882	"ENSG00000141013.17_5"	"GAS8"	chr16	+	90097583	90097904	90097597	90097904	90095948	90096087
10904	"ENSG00000198858.10_6"	"R3HDM4"	chr19	-	901975	902130	901975	902067	902241	902410
10915	"ENSG00000187838.17_8"	"PLSCR3"	chr17	-	7296109	7296271	7296109	7296199	7296785	7296828
10958	"ENSG00000108591.10_6"	"DRG2"	chr17	+	18007873	18007995	18007936	18007995	18007114	18007203
10970	"ENSG00000136870.10_7"	"ZNF189"	chr9	+	104162165	104162292	104162207	104162292	104161676	104161812
10986	"ENSG00000003402.20_5"	"CFLAR"	chr2	+	202013724	202013775	202013725	202013775	202005079	202005162
10994	"ENSG00000120093.11_5"	"HOXB3"	chr17	-	46629388	46629849	46629388	46629452	46632892	46632980
10996	"ENSG00000120093.11_5"	"HOXB3"	chr17	-	46629388	46629849	46629388	46629722	46632892	46632980
10998	"ENSG00000120093.11_5"	"HOXB3"	chr17	-	46629388	46629994	46629388	46629849	46632892	46632980
11018	"ENSG00000072134.15_8"	"EPN2"	chr17	+	19237268	19240028	19238717	19240028	19232873	19232960
11048	"ENSG00000084444.14_5"	"FAM234B"	chr12	+	13233558	13236383	13235936	13236383	13232722	13232943
11050	"ENSG00000108298.11_6"	"RPL19"	chr17	+	37358569	37359362	37359241	37359362	37357465	37357572
11070	"ENSG00000111364.16_4"	"DDX55"	chr12	+	124091978	124092209	124092150	124092209	124090619	124090706
11081	"ENSG00000033627.16_5"	"ATP6V0A1"	chr17	+	40629656	40629760	40629677	40629760	40620027	40620125
11093	"ENSG00000149273.15_5"	"RPS3"	chr11	+	75115715	75115912	75115803	75115912	75112683	75112777
11118	"ENSG00000267278.6_7"	"MAP3K14-AS1"	chr17	+	43332501	43332585	43332504	43332585	43326900	43326999
11120	"ENSG00000142188.17_6"	"TMEM50B"	chr21	-	34821088	34823170	34821088	34821186	34828033	34828091
11122	"ENSG00000108433.17_6"	"GOSR2"	chr17	+	45006885	45006950	45006889	45006950	45000553	45000635
11150	"ENSG00000141179.14_4"	"PCTP"	chr17	+	53851016	53851256	53851084	53851256	53848466	53848562
11165	"ENSG00000068097.15_6"	"HEATR6"	chr17	-	58143569	58143757	58143569	58143747	58144791	58145093
11186	"ENSG00000117410.14_5"	"ATP6V0B"	chr1	+	44442697	44443967	44443652	44443967	44442444	44442496
11205	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86387141	86387593	86387141	86387210	86387853	86387906
11207	"ENSG00000203875.13_8"	"SNHG5"	chr6	-	86387141	86387750	86387141	86387593	86387853	86387906
11209	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833394	173833842	173833394	173833442	173834366	173834420
11210	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833621	173833842	173833621	173833644	173834366	173834420
11211	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833394	173833842	173833394	173833442	173834608	173834685
11213	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173833394	173834420	173833394	173833842	173834608	173834685
11214	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173834366	173834420	173835314	173835344
11215	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173834366	173834420	173835665	173835705
11216	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835344	173834994	173835032	173835665	173835705
11217	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173834366	173834420	173835898	173835934
11218	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835344	173834994	173835032	173836128	173836181
11219	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835934	173835665	173835705	173836128	173836181
11220	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835344	173834994	173835032	173837097	173837127
11221	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835934	173835665	173835705	173837097	173837127
11233	"ENSG00000161513.12_6"	"FDXR"	chr17	-	72860269	72860469	72860269	72860467	72860601	72860686
11237	"ENSG00000161513.12_6"	"FDXR"	chr17	-	72862905	72863001	72862905	72862998	72864352	72864596
11238	"ENSG00000161513.12_6"	"FDXR"	chr17	-	72862905	72863001	72862905	72862998	72866072	72866225
11245	"ENSG00000161513.12_6"	"FDXR"	chr17	-	72868160	72868258	72868160	72868232	72868367	72869131
11283	"ENSG00000185359.13_6"	"HGS"	chr17	+	79661844	79662097	79661953	79662097	79660899	79660995
11290	"ENSG00000141522.12_5"	"ARHGDIA"	chr17	-	79827205	79827501	79827205	79827282	79827616	79827833
11293	"ENSG00000187531.14_7"	"SIRT7"	chr17	-	79872169	79872578	79872169	79872406	79873315	79873388
11302	"ENSG00000132199.20_6"	"ENOSF1"	chr18	-	690548	690745	690548	690631	691067	691106
11327	"ENSG00000080298.15_7"	"RFX3"	chr9	-	3488775	3488895	3488775	3488892	3490278	3490345
11356	"ENSG00000176715.17_8"	"ACSF3"	chr16	+	89211568	89211809	89211621	89211809	89199543	89199670
11357	"ENSG00000176715.17_8"	"ACSF3"	chr16	+	89211568	89211809	89211674	89211809	89199543	89199670
11361	"ENSG00000151090.20_9"	"THRB"	chr3	-	24338716	24338862	24338716	24338814	24359848	24359985
11362	"ENSG00000151090.20_9"	"THRB"	chr3	-	24338716	24338862	24338716	24338814	24378790	24378862
11369	"ENSG00000171863.15_7"	"RPS7"	chr2	+	3623181	3623274	3623190	3623274	3622912	3622940
11370	"ENSG00000171863.15_7"	"RPS7"	chr2	+	3624076	3624220	3624148	3624220	3623181	3623274
11388	"ENSG00000115282.21_8"	"TTC31"	chr2	+	74717782	74718311	74718254	74718311	74717370	74717600
11390	"ENSG00000115282.21_8"	"TTC31"	chr2	+	74719070	74719182	74719130	74719182	74718710	74718799
11394	"ENSG00000176225.14_6"	"RTTN"	chr18	-	67672433	67673720	67672433	67672503	67684642	67684910
11403	"ENSG00000133313.15_7"	"CNDP2"	chr18	+	72167116	72167268	72167171	72167268	72164743	72164961
11404	"ENSG00000133313.15_7"	"CNDP2"	chr18	+	72167116	72167268	72167171	72167268	72166655	72166717
11407	"ENSG00000064607.17_5"	"SUGP2"	chr19	-	19105174	19106089	19105174	19105295	19112421	19112483
11420	"ENSG00000182087.14_9"	"TMEM259"	chr19	-	1011365	1011611	1011365	1011498	1011739	1011797
11426	"ENSG00000118046.16_7"	"STK11"	chr19	+	1220371	1220716	1220579	1220716	1219322	1219412
11428	"ENSG00000071626.17_5"	"DAZAP1"	chr19	+	1421146	1421257	1421149	1421257	1418202	1418369
11472	"ENSG00000117632.23_6"	"STMN1"	chr1	-	26227981	26230304	26227981	26228173	26231154	26231229
11505	"ENSG00000068903.20_7"	"SIRT2"	chr19	-	39384458	39384611	39384458	39384507	39389433	39389558
