ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2173	"ENSG00000213199.8_7"	"ASIC3"	chr7	+	150749252	150749561	150749252	150749324	150749502	150749561	2173	4,6	12,9			277	99	NA	NA	0.106,0.192		NA
2174	"ENSG00000161395.14_6"	"PGAP3"	chr17	-	37829766	37830307	37829766	37829903	37830245	37830307	2174	19,23	16,14			441	99	NA	NA	0.21,0.269		NA
2175	"ENSG00000178795.9_3"	"GDPD4"	chr11	-	76927602	76928359	76927602	76928313	76928344	76928359	2175	0,0	0,0			130	99	NA	NA	NA,NA		NA
2176	"ENSG00000111335.13_5"	"OAS2"	chr12	+	113446891	113449528	113446891	113447045	113448178	113449528	2176	0,3	0,0			1232	99	NA	NA	NA,1.0		NA
2177	"ENSG00000182220.15_9"	"ATP6AP2"	chrX	+	40458843	40460133	40458843	40458993	40460013	40460133	2177	23,11	220,204			1119	99	NA	NA	0.009,0.005		NA
2178	"ENSG00000182220.15_9"	"ATP6AP2"	chrX	+	40458843	40460133	40458843	40458993	40460020	40460133	2178	33,28	1,0			1126	99	NA	NA	0.744,1.0		NA
2179	"ENSG00000182220.15_9"	"ATP6AP2"	chrX	+	40458843	40460133	40458843	40458993	40460033	40460133	2179	158,211	0,0			1139	99	NA	NA	1.0,1.0		NA
2180	"ENSG00000076258.10_4"	"FMO4"	chr1	+	171310551	171311223	171310551	171310632	171311083	171311223	2180	2,2	0,0			550	99	NA	NA	1.0,1.0		NA
2181	"ENSG00000163818.17_6"	"LZTFL1"	chr3	-	45875729	45877276	45875729	45875790	45877081	45877276	2181	0,0	240,173			1390	99	NA	NA	0.0,0.0		NA
2182	"ENSG00000151164.18_4"	"RAD9B"	chr12	+	110968329	110969891	110968329	110968438	110969378	110969891	2182	16,3	0,0			1039	99	NA	NA	1.0,1.0		NA
2183	"ENSG00000144567.11_8"	"RETREG2"	chr2	+	220045783	220046185	220045783	220045927	220046090	220046185	2183	7,0	131,82			262	99	NA	NA	0.02,0.0		NA
2184	"ENSG00000176919.13_7"	"C8G"	chr9	+	139841102	139841426	139841102	139841141	139841219	139841426	2184	0,1	0,5			177	99	NA	NA	NA,0.101		NA
2185	"ENSG00000197858.11_4"	"GPAA1"	chr8	+	145138291	145138764	145138291	145138327	145138616	145138764	2185	69,118	0,0			388	99	NA	NA	1.0,1.0		NA
2186	"ENSG00000197858.11_4"	"GPAA1"	chr8	+	145138291	145138764	145138291	145138403	145138616	145138764	2186	30,56	85,197			312	99	NA	NA	0.101,0.083		NA
2187	"ENSG00000197858.11_4"	"GPAA1"	chr8	+	145140191	145140646	145140191	145140382	145140475	145140646	2187	31,44	125,319			192	99	NA	NA	0.113,0.066		NA
2188	"ENSG00000116691.11_4"	"MIIP"	chr1	+	12089279	12089951	12089279	12089338	12089821	12089951	2188	81,181	122,149			582	99	NA	NA	0.101,0.171		NA
2189	"ENSG00000116691.11_4"	"MIIP"	chr1	+	12089279	12090181	12089279	12089338	12090084	12090181	2189	112,255	6,6			845	99	NA	NA	0.686,0.833		NA
2190	"ENSG00000116691.11_4"	"MIIP"	chr1	+	12089279	12090181	12089279	12089951	12090084	12090181	2190	29,38	52,225			232	99	NA	NA	0.192,0.067		NA
2191	"ENSG00000143774.16_4"	"GUK1"	chr1	+	228333211	228333768	228333211	228333325	228333713	228333768	2191	78,131	4,4			487	99	NA	NA	0.799,0.869		NA
2192	"ENSG00000143774.16_4"	"GUK1"	chr1	+	228333210	228333768	228333210	228333350	228333726	228333768	2192	81,125	2,5			475	99	NA	NA	0.894,0.839		NA
2193	"ENSG00000143774.16_4"	"GUK1"	chr1	+	228333211	228333768	228333211	228333325	228333726	228333768	2193	81,133	210,382			500	99	NA	NA	0.071,0.064		NA
2194	"ENSG00000143774.16_4"	"GUK1"	chr1	+	228335106	228335400	228335106	228335245	228335315	228335400	2194	7,16	110,567			169	99	NA	NA	0.036,0.016		NA
2195	"ENSG00000143774.16_4"	"GUK1"	chr1	+	228335106	228335400	228335106	228335245	228335321	228335400	2195	14,31	0,2			175	99	NA	NA	1.0,0.898		NA
2196	"ENSG00000204296.11_7"	"TSBP1"	chr6	-	32298365	32298386	32298365	32298376	32298380	32298386	2196	0,0	0,0			103	99	NA	NA	NA,NA		NA
2197	"ENSG00000204296.11_7"	"TSBP1"	chr6	-	32334049	32334079	32334049	32334058	32334062	32334079	2197	0,0	0,0			103	99	NA	NA	NA,NA		NA
2198	"ENSG00000106003.13_5"	"LFNG"	chr7	+	2564852	2565201	2564852	2564952	2565047	2565201	2198	0,0	0,0			194	99	NA	NA	NA,NA		NA
2199	"ENSG00000101347.10_7"	"SAMHD1"	chr20	-	35539620	35540955	35539620	35539736	35540863	35540955	2199	17,16	110,86			1226	99	NA	NA	0.012,0.015		NA
2200	"ENSG00000105821.15_5"	"DNAJC2"	chr7	-	102962957	102963241	102962957	102963079	102963149	102963241	2200	232,156	734,545			169	99	NA	NA	0.156,0.144		NA
2201	"ENSG00000114735.9_4"	"HEMK1"	chr3	+	50617274	50617660	50617274	50617370	50617546	50617660	2201	4,5	68,33			275	99	NA	NA	0.021,0.052		NA
2202	"ENSG00000198821.10_5"	"CD247"	chr1	-	167399876	167400983	167399876	167400250	167400813	167400983	2202	3,0	0,0			662	99	NA	NA	1.0,NA		NA
2203	"ENSG00000198821.10_5"	"CD247"	chr1	-	167403256	167404671	167403256	167403313	167404635	167404671	2203	0,0	0,0			1421	99	NA	NA	NA,NA		NA
2204	"ENSG00000110321.18_10"	"EIF4G2"	chr11	-	10821098	10821895	10821098	10821156	10821636	10821895	2204	13473,7995	1,0			579	99	NA	NA	1.0,1.0		NA
2205	"ENSG00000110321.18_10"	"EIF4G2"	chr11	-	10821098	10821895	10821098	10821303	10821636	10821895	2205	260,155	5115,2820			432	99	NA	NA	0.012,0.012		NA
2206	"ENSG00000110321.18_10"	"EIF4G2"	chr11	-	10823207	10823756	10823207	10823321	10823595	10823756	2206	65,35	4737,2579			373	99	NA	NA	0.004,0.004		NA
2207	"ENSG00000110321.18_10"	"EIF4G2"	chr11	-	10825026	10825597	10825026	10825137	10825445	10825597	2207	56,93	2612,2014			407	99	NA	NA	0.005,0.011		NA
2208	"ENSG00000110321.18_10"	"EIF4G2"	chr11	-	10825833	10826562	10825833	10825965	10826459	10826562	2208	49,28	2204,1760			593	99	NA	NA	0.004,0.003		NA
2209	"ENSG00000110321.18_10"	"EIF4G2"	chr11	-	10830251	10830487	10830251	10830290	10830428	10830487	2209	2866,2439	0,0			237	99	NA	NA	1.0,1.0		NA
2210	"ENSG00000016864.18_7"	"GLT8D1"	chr3	-	52729205	52730056	52729205	52729318	52729943	52730056	2210	492,284	1,0			724	99	NA	NA	0.985,1.0		NA
2211	"ENSG00000158270.12_6"	"COLEC12"	chr18	-	333006	335230	333006	333143	334741	335230	2211	0,0	0,0			1697	99	NA	NA	NA,NA		NA
2212	"ENSG00000184922.14_7"	"FMNL1"	chr17	+	43319213	43319513	43319213	43319257	43319446	43319513	2212	7,4	0,0			288	99	NA	NA	1.0,1.0		NA
2213	"ENSG00000184922.14_7"	"FMNL1"	chr17	+	43321157	43321611	43321157	43321392	43321542	43321611	2213	4,2	52,91			249	99	NA	NA	0.03,0.009		NA
2214	"ENSG00000184922.14_7"	"FMNL1"	chr17	+	43323576	43323971	43323576	43323697	43323871	43323971	2214	40,20	1,2			273	99	NA	NA	0.936,0.784		NA
2215	"ENSG00000197558.13_6"	"SSPO"	chr7	+	149492626	149493603	149492626	149492754	149493458	149493603	2215	0,0	0,0			803	99	NA	NA	NA,NA		NA
2216	"ENSG00000197558.13_6"	"SSPO"	chr7	+	149523538	149525074	149523538	149523666	149524001	149525074	2216	0,0	0,0			434	99	NA	NA	NA,NA		NA
2217	"ENSG00000197558.13_6"	"SSPO"	chr7	+	149524001	149525074	149524001	149524048	149524857	149525074	2217	0,0	0,0			908	99	NA	NA	NA,NA		NA
2218	"ENSG00000102854.16_7"	"MSLN"	chr16	+	818378	818865	818378	818565	818647	818865	2218	0,0	0,0			181	99	NA	NA	NA,NA		NA
2219	"ENSG00000077458.13_5"	"FAM76B"	chr11	-	95521662	95522946	95521662	95521727	95522555	95522946	2219	97,69	45,26			927	99	NA	NA	0.187,0.221		NA
2220	"ENSG00000170959.14_7"	"DCDC1"	chr11	-	30925037	30926711	30925037	30925230	30926507	30926711	2220	0,0	0,0			1376	99	NA	NA	NA,NA		NA
2221	"ENSG00000120251.20_6"	"GRIA2"	chr4	+	158255161	158257029	158255161	158255272	158256822	158257029	2221	0,0	0,0			1649	99	NA	NA	NA,NA		NA
2222	"ENSG00000225321.2_7"	"LINC01427"	chr20	-	22262991	22263310	22262991	22263053	22263181	22263310	2222	0,0	0,0			227	99	NA	NA	NA,NA		NA
2223	"ENSG00000137309.20_4"	"HMGA1"	chr6	+	34204649	34205094	34204649	34204740	34204980	34205094	2223	92,213	18,17			339	99	NA	NA	0.599,0.785		NA
2224	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183904294	183904663	183904294	183904424	183904583	183904663	2224	30,25	1,0			258	99	NA	NA	0.92,1.0		NA
2225	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183904294	183904663	183904294	183904442	183904583	183904663	2225	6,7	391,300			240	99	NA	NA	0.006,0.01		NA
2226	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183905184	183905549	183905184	183905231	183905451	183905549	2226	17,17	324,241			319	99	NA	NA	0.016,0.021		NA
2227	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183905451	183905771	183905451	183905549	183905648	183905771	2227	13,8	196,173			198	99	NA	NA	0.032,0.023		NA
2228	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183906875	183907065	183906875	183906932	183907042	183907065	2228	9,0	180,135			209	99	NA	NA	0.023,0.0		NA
2229	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183907042	183907231	183907042	183907065	183907175	183907231	2229	13,11	199,141			209	99	NA	NA	0.03,0.036		NA
2230	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183907175	183907545	183907175	183907231	183907344	183907545	2230	10,12	276,185			212	99	NA	NA	0.017,0.029		NA
2231	"ENSG00000161204.11_4"	"ABCF3"	chr3	+	183910388	183910684	183910388	183910477	183910592	183910684	2231	19,10	281,187			214	99	NA	NA	0.03,0.024		NA
2232	"ENSG00000244541.6_6"	"LINC01213"	chr3	+	149956486	149956785	149956486	149956617	149956721	149956785	2232	0,0	0,0			203	99	NA	NA	NA,NA		NA
2233	"ENSG00000243649.9_5"	"CFB"	chr6	+	31915721	31916289	31915721	31915858	31916150	31916289	2233	12,2	0,0			391	99	NA	NA	1.0,1.0		NA
2234	"ENSG00000243649.9_5"	"CFB"	chr6	+	31918062	31918549	31918062	31918180	31918395	31918549	2234	9,18	0,0			314	99	NA	NA	1.0,1.0		NA
2235	"ENSG00000243649.9_5"	"CFB"	chr6	+	31919331	31919861	31919331	31919381	31919651	31919861	2235	12,4	0,1			369	99	NA	NA	1.0,0.518		NA
2236	"ENSG00000271171.3_10"	"AC008555.5"	chr19	-	35393105	35393987	35393105	35393383	35393868	35393987	2236	0,0	0,0			584	99	NA	NA	NA,NA		NA
2237	"ENSG00000162601.11_6"	"MYSM1"	chr1	-	59127077	59129194	59127077	59127183	59129121	59129194	2237	134,71	2,3			2037	99	NA	NA	0.765,0.535		NA
2238	"ENSG00000171634.18_7"	"BPTF"	chr17	+	65889485	65889841	65889485	65889794	65889795	65889841	2238	208,156	0,0			100	99	NA	NA	1.0,1.0		NA
2239	"ENSG00000144908.14_5"	"ALDH1L1"	chr3	-	125822415	125824768	125822415	125822689	125824568	125824768	2239	0,0	0,0			1978	99	NA	NA	NA,NA		NA
2240	"ENSG00000042429.12_5"	"MED17"	chr11	+	93526893	93527201	93526893	93527030	93527116	93527201	2240	25,20	228,142			185	99	NA	NA	0.055,0.07		NA
2241	"ENSG00000042429.12_5"	"MED17"	chr11	+	93528073	93529706	93528073	93528226	93529575	93529706	2241	5,5	190,109			1448	99	NA	NA	0.002,0.003		NA
2242	"ENSG00000042429.12_5"	"MED17"	chr11	+	93540666	93543042	93540666	93540801	93542882	93543042	2242	135,69	126,88			2180	99	NA	NA	0.046,0.034		NA
2243	"ENSG00000042429.12_5"	"MED17"	chr11	+	93542882	93545544	93542882	93543042	93545018	93545544	2243	100,48	84,51			2075	99	NA	NA	0.054,0.043		NA
2244	"ENSG00000180801.14_6"	"ARSJ"	chr4	-	114899592	114900803	114899592	114900248	114900611	114900803	2244	0,0	0,0			462	99	NA	NA	NA,NA		NA
2245	"ENSG00000118762.8_4"	"PKD2"	chr4	+	88986525	88987031	88986525	88986647	88986913	88987031	2245	3,0	2,4			365	99	NA	NA	0.289,0.0		NA
2246	"ENSG00000151092.17_8"	"NGLY1"	chr3	-	25777799	25778946	25777799	25777891	25778824	25778946	2246	190,88	30,20			1032	99	NA	NA	0.378,0.297		NA
2247	"ENSG00000166482.12_5"	"MFAP4"	chr17	-	19288411	19288767	19288411	19288594	19288670	19288767	2247	0,0	0,0			175	99	NA	NA	NA,NA		NA
2248	"ENSG00000106012.18_6"	"IQCE"	chr7	+	2611159	2611288	2611159	2611179	2611238	2611288	2248	18,46	0,0			158	99	NA	NA	1.0,1.0		NA
2249	"ENSG00000158796.17_7"	"DEDD"	chr1	-	161093927	161094316	161093927	161094000	161094129	161094316	2249	392,362	0,0			228	99	NA	NA	1.0,1.0		NA
2250	"ENSG00000158796.17_7"	"DEDD"	chr1	-	161093927	161094316	161093927	161094000	161094203	161094316	2250	451,426	1,2			302	99	NA	NA	0.993,0.986		NA
2251	"ENSG00000165125.21_9"	"TRPV6"	chr7	-	142571200	142571895	142571200	142571469	142571828	142571895	2251	14,16	0,0			458	99	NA	NA	1.0,1.0		NA
2252	"ENSG00000165125.21_9"	"TRPV6"	chr7	-	142572243	142572733	142572243	142572409	142572656	142572733	2252	1,0	3,0			346	99	NA	NA	0.087,NA		NA
2253	"ENSG00000165125.21_9"	"TRPV6"	chr7	-	142574894	142575526	142574894	142575032	142575403	142575526	2253	2,3	0,0			470	99	NA	NA	1.0,1.0		NA
2254	"ENSG00000131788.16_5"	"PIAS3"	chr1	+	145578061	145578479	145578061	145578295	145578400	145578479	2254	311,194	0,0			204	99	NA	NA	1.0,1.0		NA
2255	"ENSG00000131788.16_5"	"PIAS3"	chr1	+	145578061	145578721	145578061	145578479	145578636	145578721	2255	18,7	94,60			256	99	NA	NA	0.069,0.043		NA
2256	"ENSG00000131788.16_5"	"PIAS3"	chr1	+	145584798	145586546	145584798	145584836	145585355	145586546	2256	56,60	62,61			618	99	NA	NA	0.126,0.136		NA
2257	"ENSG00000181036.14_4"	"FCRL6"	chr1	+	159778750	159779035	159778750	159778850	159778986	159779035	2257	0,0	0,0			235	99	NA	NA	NA,NA		NA
2258	"ENSG00000175203.15_6"	"DCTN2"	chr12	-	57926766	57927086	57926766	57926805	57927020	57927086	2258	57,45	721,508			314	99	NA	NA	0.024,0.027		NA
2259	"ENSG00000253658.6_8"	"LINC01592"	chr8	-	69794193	69794615	69794193	69794293	69794390	69794615	2259	0,0	0,0			196	99	NA	NA	NA,NA		NA
2260	"ENSG00000178035.12_5"	"IMPDH2"	chr3	-	49061757	49062235	49061757	49061837	49061927	49062235	2260	31,46	762,543			189	99	NA	NA	0.021,0.042		NA
2261	"ENSG00000178035.12_5"	"IMPDH2"	chr3	-	49061927	49062235	49061927	49062011	49062091	49062235	2261	34,37	869,677			179	99	NA	NA	0.021,0.029		NA
2262	"ENSG00000178035.12_5"	"IMPDH2"	chr3	-	49064119	49064480	49064119	49064319	49064392	49064480	2262	38,48	2822,1789			172	99	NA	NA	0.008,0.015		NA
2263	"ENSG00000178035.12_5"	"IMPDH2"	chr3	-	49065863	49066239	49065863	49065965	49066190	49066239	2263	38,40	2364,1987			324	99	NA	NA	0.005,0.006		NA
2264	"ENSG00000166793.12_6"	"YPEL4"	chr11	-	57413769	57414267	57413769	57413878	57414223	57414267	2264	2,6	3,0			444	99	NA	NA	0.129,1.0		NA
2265	"ENSG00000129460.16_7"	"NGDN"	chr14	+	23944379	23944851	23944379	23944517	23944766	23944851	2265	30,14	494,370			348	99	NA	NA	0.017,0.011		NA
2266	"ENSG00000129460.16_7"	"NGDN"	chr14	+	23944379	23945361	23944379	23944517	23945237	23945361	2266	73,52	0,0			819	99	NA	NA	1.0,1.0		NA
2267	"ENSG00000129460.16_7"	"NGDN"	chr14	+	23946408	23946769	23946408	23946565	23946711	23946769	2267	11,20	225,181			245	99	NA	NA	0.019,0.043		NA
2268	"ENSG00000231666.7_7"	"LINC01704"	chr1	-	158101829	158102446	158101829	158102191	158102363	158102446	2268	0,0	0,0			271	99	NA	NA	NA,NA		NA
2269	"ENSG00000231666.7_7"	"LINC01704"	chr1	-	158101835	158102983	158101835	158102191	158102904	158102983	2269	0,0	0,0			812	99	NA	NA	NA,NA		NA
2270	"ENSG00000032444.16_7"	"PNPLA6"	chr19	+	7607646	7607970	7607646	7607814	7607892	7607970	2270	0,4	7,46			177	99	NA	NA	0.0,0.046		NA
2271	"ENSG00000232080.5_7"	"AL662789.1"	chr6	+	32685805	32686217	32685805	32685924	32686182	32686217	2271	0,0	0,0			357	99	NA	NA	NA,NA		NA
2272	"ENSG00000171914.16_4"	"TLN2"	chr15	+	63045971	63047892	63045971	63046115	63047730	63047892	2272	0,0	2,1			1714	99	NA	NA	0.0,0.0		NA
2273	"ENSG00000129911.9_6"	"KLF16"	chr19	-	1852397	1854759	1852397	1852594	1854279	1854759	2273	976,1355	0,0			1784	99	NA	NA	1.0,1.0		NA
2274	"ENSG00000158887.18_9"	"MPZ"	chr1	-	161274524	161275767	161274524	161275079	161275323	161275767	2274	456,404	0,0			343	99	NA	NA	1.0,1.0		NA
2275	"ENSG00000170037.14_7"	"CNTROB"	chr17	+	7847440	7847956	7847440	7847566	7847793	7847956	2275	46,31	19,44			326	99	NA	NA	0.424,0.176		NA
2276	"ENSG00000170037.14_7"	"CNTROB"	chr17	+	7851804	7852455	7851804	7851937	7852402	7852455	2276	56,32	62,41			564	99	NA	NA	0.137,0.12		NA
2277	"ENSG00000227057.10_6"	"WDR46"	chr6	-	33246884	33247387	33246884	33247151	33247273	33247387	2277	48,45	185,135			221	99	NA	NA	0.104,0.13		NA
2278	"ENSG00000227057.10_6"	"WDR46"	chr6	-	33248204	33248764	33248204	33248299	33248450	33248764	2278	26,21	209,198			250	99	NA	NA	0.047,0.04		NA
2279	"ENSG00000227057.10_6"	"WDR46"	chr6	-	33255924	33256247	33255924	33256012	33256134	33256247	2279	36,26	375,274			221	99	NA	NA	0.041,0.041		NA
2280	"ENSG00000154743.18_7"	"TSEN2"	chr3	+	12544760	12545283	12544760	12544968	12545145	12545283	2280	460,363	8,2			276	99	NA	NA	0.954,0.985		NA
2281	"ENSG00000154743.18_7"	"TSEN2"	chr3	+	12571260	12573158	12571260	12571372	12573068	12573158	2281	529,296	252,125			1795	99	NA	NA	0.104,0.116		NA
2282	"ENSG00000168259.17_8"	"DNAJC7"	chr17	-	40139836	40140914	40139836	40139923	40140749	40140914	2282	109,56	2,0			925	99	NA	NA	0.854,1.0		NA
2283	"ENSG00000168259.17_8"	"DNAJC7"	chr17	-	40139836	40140914	40139836	40139928	40140749	40140914	2283	48,38	1421,1079			920	99	NA	NA	0.004,0.004		NA
2284	"ENSG00000228793.2_8"	"AL033523.1"	chr6	-	3653454	3655029	3653454	3653539	3654615	3655029	2284	13,3	0,0			1175	99	NA	NA	1.0,1.0		NA
2285	"ENSG00000160781.17_6"	"PAQR6"	chr1	-	156215572	156216041	156215572	156215778	156215913	156216041	2285	1,0	0,1			234	99	NA	NA	1.0,0.0		NA
2286	"ENSG00000255104.8_10"	"AC005324.4"	chr17	+	15603361	15603680	15603361	15603482	15603586	15603680	2286	79,58	2,0			203	99	NA	NA	0.951,1.0		NA
2287	"ENSG00000163479.14_7"	"SSR2"	chr1	-	155981600	155982356	155981600	155981678	155982175	155982356	2287	33,10	2,2			596	99	NA	NA	0.733,0.454		NA
2288	"ENSG00000163479.14_7"	"SSR2"	chr1	-	155981600	155982356	155981600	155981678	155982185	155982356	2288	33,11	0,0			606	99	NA	NA	1.0,1.0		NA
2289	"ENSG00000118308.15_10"	"LRMP"	chr12	+	25232331	25232697	25232331	25232396	25232589	25232697	2289	1,0	14,10			292	99	NA	NA	0.024,0.0		NA
2290	"ENSG00000118308.15_10"	"LRMP"	chr12	+	25232331	25232697	25232331	25232396	25232635	25232697	2290	6,4	1,2			338	99	NA	NA	0.637,0.369		NA
2291	"ENSG00000116584.20_8"	"ARHGEF2"	chr1	-	155920619	155921063	155920619	155920663	155920664	155921063	2291	45,95	0,0			100	99	NA	NA	1.0,1.0		NA
2292	"ENSG00000132680.11_7"	"KHDC4"	chr1	-	155882835	155885755	155882835	155884111	155885663	155885755	2292	2096,1532	227,196			1651	99	NA	NA	0.356,0.319		NA
2293	"ENSG00000185040.13_6"	"SPDYE16"	chr7	-	76163192	76163436	76163192	76163292	76163373	76163436	2293	0,1	0,0			180	99	NA	NA	NA,1.0		NA
2294	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155294892	155295281	155294892	155294969	155295106	155295281	2294	1,13	14,69			236	99	NA	NA	0.029,0.073		NA
2295	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296370	155296923	2295	28,17	178,282			768	99	NA	NA	0.02,0.008		NA
2296	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296400	155296923	2296	68,70	3,2			798	99	NA	NA	0.738,0.813		NA
2297	"ENSG00000160753.16_5"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296688	155296923	2297	556,651	8,9			1086	99	NA	NA	0.864,0.868		NA
2298	"ENSG00000118194.20_8"	"TNNT2"	chr1	-	201334737	201335999	201334737	201334798	201335965	201335999	2298	0,0	0,0			1266	99	NA	NA	NA,NA		NA
2299	"ENSG00000118194.20_8"	"TNNT2"	chr1	-	201341154	201341283	201341154	201341169	201341272	201341283	2299	0,0	0,0			202	99	NA	NA	NA,NA		NA
2300	"ENSG00000173171.14_5"	"MTX1"	chr1	+	155180338	155182010	155180338	155180418	155181917	155182010	2300	321,245	502,412			1598	99	NA	NA	0.038,0.036		NA
2301	"ENSG00000163463.12_5"	"KRTCAP2"	chr1	-	155142266	155144965	155142266	155142333	155144826	155144965	2301	520,368	5,3			2592	99	NA	NA	0.799,0.824		NA
2302	"ENSG00000163463.12_5"	"KRTCAP2"	chr1	-	155145040	155145368	155145040	155145104	155145213	155145368	2302	67,58	1223,1239			208	99	NA	NA	0.025,0.022		NA
2303	"ENSG00000169242.12_4"	"EFNA1"	chr1	+	155105978	155106256	155105978	155106044	155106205	155106256	2303	5,11	23,21			260	99	NA	NA	0.076,0.166		NA
2304	"ENSG00000182586.9_4"	"LINC00334"	chr21	+	46678365	46679200	46678365	46678628	46678964	46679200	2304	2,1	0,0			435	99	NA	NA	1.0,1.0		NA
2305	"ENSG00000196118.12_8"	"CCDC189"	chr16	-	30770332	30770568	30770332	30770422	30770498	30770568	2305	2,2	15,13			175	99	NA	NA	0.07,0.08		NA
2306	"ENSG00000196118.12_8"	"CCDC189"	chr16	-	30770662	30771045	30770662	30770779	30770974	30771045	2306	63,40	15,9			294	99	NA	NA	0.586,0.599		NA
2307	"ENSG00000196118.12_8"	"CCDC189"	chr16	-	30770662	30771045	30770662	30770878	30770974	30771045	2307	37,32	2,2			195	99	NA	NA	0.904,0.89		NA
2308	"ENSG00000196118.12_8"	"CCDC189"	chr16	-	30771604	30771989	30771604	30771774	30771926	30771989	2308	54,60	7,10			251	99	NA	NA	0.753,0.703		NA
2309	"ENSG00000077463.15_9"	"SIRT6"	chr19	-	4175024	4175757	4175024	4175108	4175676	4175757	2309	20,58	0,2			667	99	NA	NA	1.0,0.811		NA
2310	"ENSG00000077463.15_9"	"SIRT6"	chr19	-	4175024	4175757	4175024	4175148	4175676	4175757	2310	20,43	4,55			627	99	NA	NA	0.441,0.11		NA
2311	"ENSG00000077463.15_9"	"SIRT6"	chr19	-	4175024	4175934	4175024	4175148	4175838	4175934	2311	20,52	0,0			789	99	NA	NA	1.0,1.0		NA
2312	"ENSG00000077463.15_9"	"SIRT6"	chr19	-	4175024	4175934	4175024	4175757	4175838	4175934	2312	0,13	17,80			180	99	NA	NA	0.0,0.082		NA
2313	"ENSG00000160710.17_9"	"ADAR"	chr1	-	154557692	154558341	154557692	154557820	154558228	154558341	2313	96,90	322,281			507	99	NA	NA	0.055,0.059		NA
2314	"ENSG00000160710.17_9"	"ADAR"	chr1	-	154560600	154561149	154560600	154560734	154561026	154561149	2314	59,56	660,452			391	99	NA	NA	0.022,0.03		NA
2315	"ENSG00000160710.17_9"	"ADAR"	chr1	-	154573516	154575102	154573516	154574724	154574860	154575102	2315	909,612	32,21			235	99	NA	NA	0.923,0.925		NA
2316	"ENSG00000125863.20_6"	"MKKS"	chr20	-	10393177	10394579	10393177	10393348	10394443	10394579	2316	1494,948	0,0			1194	99	NA	NA	1.0,1.0		NA
2317	"ENSG00000233058.2_7"	"LINC00884"	chr3	+	194207874	194209455	194207874	194207901	194208582	194209455	2317	18,27	1,0			780	99	NA	NA	0.696,1.0		NA
2318	"ENSG00000233058.2_7"	"LINC00884"	chr3	+	194207868	194209455	194207868	194207901	194209327	194209455	2318	26,45	8,3			1525	99	NA	NA	0.174,0.493		NA
2319	"ENSG00000198736.11_7"	"MSRB1"	chr16	-	1990778	1991406	1990778	1990893	1991257	1991406	2319	0,0	118,107			463	99	NA	NA	0.0,0.0		NA
2320	"ENSG00000175110.11_6"	"MRPS22"	chr3	+	139069020	139069902	139069020	139069164	139069818	139069902	2320	102,108	1071,684			753	99	NA	NA	0.012,0.02		NA
2321	"ENSG00000175110.11_6"	"MRPS22"	chr3	+	139069020	139069902	139069020	139069164	139069872	139069902	2321	469,395	17,14			807	99	NA	NA	0.772,0.776		NA
2322	"ENSG00000172771.12_6"	"EFCAB12"	chr3	-	129121365	129123246	129121365	129121421	129123091	129123246	2322	28,24	0,0			1769	99	NA	NA	1.0,1.0		NA
2323	"ENSG00000172771.12_6"	"EFCAB12"	chr3	-	129121365	129123246	129121365	129121422	129123092	129123246	2323	28,22	0,0			1769	99	NA	NA	1.0,1.0		NA
2324	"ENSG00000172771.12_6"	"EFCAB12"	chr3	-	129130000	129134244	129130000	129130197	129134087	129134244	2324	18,13	4,2			3989	99	NA	NA	0.1,0.139		NA
2325	"ENSG00000143543.15_6"	"JTB"	chr1	-	153949168	153949489	153949168	153949251	153949451	153949489	2325	136,127	698,753			299	99	NA	NA	0.061,0.053		NA
2326	"ENSG00000101557.15_5"	"USP14"	chr18	+	209970	210493	209970	210031	210385	210493	2326	153,93	1245,939			453	99	NA	NA	0.026,0.021		NA
2327	"ENSG00000143578.16_6"	"CREB3L4"	chr1	+	153941405	153941931	153941405	153941652	153941809	153941931	2327	12,11	47,28			256	99	NA	NA	0.09,0.132		NA
